Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	proportionInvariant	
16	-11436.398168514019	-11485.473791781855	49.07562326783621	-11485.473791781855	179.3677896838089	1080.6611764925633	0.300141696708727	0.19970929303152302	0.2530506687847001	0.24709834147504942	0.07524213845309881	2.4999461170283697	0.2812382771652051	0.07524213845309881	2.787093051735024	0.2812382771652051	0.0033296914942741915	5.9811260529109774E-5	4.1246987766806734E-14	0.0034010877017700497	5.968040318077992E-5	166.1824089962775	-116.47713590831407	0.7165577016465858	
17	-11561.673520308275	-11485.46157677494	-76.21194353333458	-11485.46157677494	184.8446688385929	1118.6518169998126	0.2985838215587306	0.20761672964168174	0.24425495270755465	0.24954449609203272	0.10216255605774083	2.5941315509604417	0.404409056292964	0.10216255605774083	2.3927252243381503	0.404409056292964	0.07247849082606678	6.153796728461779E-5	2.6920078892015025E-11	0.08229055392151552	6.187286236755907E-5	211.88998447262773	-117.79567581544707	0.7165577016465858	
18	-11575.421005660146	-11485.43543193117	-89.98557372897693	-11485.43543193117	100.16041437549448	642.599067783445	0.299097154830491	0.20556491697573645	0.24807256874213188	0.24726535945164024	0.11732711943255722	2.4506752846381343	0.24837651704039043	0.11732711943255722	2.8179174424159714	0.24837651704039043	0.16599998168580724	1.142689592396626E-4	2.798862669726324E-10	0.15885145184097402	1.014073615400373E-4	101.87674611703123	-107.3305256975257	0.7165577016465858	
19	-11571.985904104302	-11485.294944897945	-86.69095920635613	-11485.294944897945	154.93166984537538	925.4759213431875	0.30338280214718094	0.19918529991322975	0.2515858321987057	0.24584606574088325	0.10088446250540256	2.530752109248233	0.22390055908993445	0.10088446250540256	2.8196778475610946	0.22390055908993445	0.16438425713499324	7.194623182893132E-5	5.556104148911372E-11	0.10888384834829304	6.822792616106576E-5	119.37389503461677	-113.70942426176653	0.7165577016465858	
20	-11536.858915347437	-11485.117911039895	-51.741004307541004	-11485.117911039895	106.6518959087819	668.4272877879288	0.299097154830491	0.20429889729182865	0.24807256874213188	0.24853137913554804	0.11732711943255722	2.4506752846381343	0.24837651704039043	0.11732711943255722	2.8179174424159714	0.24837651704039043	0.07072072036626253	9.702598568107009E-5	2.5102344297167296E-11	0.051658483621407854	9.548779313116951E-5	114.50518962341421	-107.87882098925934	0.7165577016465858	
21	-11492.259822575561	-11485.04511237858	-7.214710196980127	-11485.04511237858	204.7784373484839	1244.0063768516038	0.2976871446577452	0.20204459702691152	0.24730724137426688	0.252961016941076	0.06457587037339872	2.4026919720145625	0.29343235782483656	0.06457587037339872	2.8812915715889686	0.29343235782483656	0.014572384693825399	6.126190909071492E-5	6.508099423333817E-13	0.013108647646267615	6.173124299462098E-5	189.98365939090996	-120.03758280644469	0.7165577016465858	
22	-11572.681797091649	-11485.042630765349	-87.63916632629949	-11485.042630765349	92.0428063579603	565.757781119372	0.30371002511107376	0.2017242731459315	0.24470991154947164	0.2498557901935227	0.07524213845309881	2.4214025722345105	0.2602334022130533	0.07524213845309881	2.9076463464331863	0.2602334022130533	0.15900990211941254	1.2247827337240612E-4	4.4476560430680075E-10	0.16423401048491004	1.243979372882011E-4	94.93752107612356	-104.53165359980721	0.7165577016465858	
23	-11511.085909230786	-11484.971751316329	-26.114157914457472	-11484.971751316329	246.10809342742343	1570.5307569558868	0.3030068551019773	0.20179752652377175	0.2487836595552714	0.24641195881897915	0.15316065730893186	2.25464001057107	0.29343235782483656	0.15316065730893186	2.852173959161395	0.29343235782483656	0.0208415457545036	4.492968097209725E-5	7.43264144981262E-13	0.019187531441476478	4.4818887242378224E-5	269.89825597291104	-124.64729542068531	0.7165577016465858	
24	-11591.389607075675	-11484.822674686953	-106.56693238872207	-11484.822674686953	154.83262605594382	886.7604664072941	0.30466166730711425	0.2027262739404113	0.24671299224368728	0.24589906650878668	0.11732711943255722	2.362411392239536	0.2925084632396898	0.11732711943255722	2.8179174424159714	0.2925084632396898	0.16827200969303563	8.097827386569006E-5	3.0707678441874855E-10	0.20682020812633417	8.290452639637522E-5	117.89596032814495	-113.14160825746585	0.7165577016465858	
25	-11443.57385058242	-11484.808863961225	41.23501337880614	-11484.808863961225	104.45320651102159	594.1068773459397	0.3024398763689872	0.20181431750688436	0.25093120557147	0.2448146005526581	0.11192422499882734	2.2675365339239706	0.3576168100506268	0.11192422499882734	2.7933813959771228	0.3576168100506268	0.00544423039780344	1.0374808260895781E-4	3.4043474181503553E-13	0.005621172559449387	1.0361601005518942E-4	82.40013500175688	-103.73541719083134	0.7165577016465858	
