Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	proportionInvariant	fastUcldMean	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
575	-11385.998433700945	-11472.82278099604	86.82434729509673	-11472.82278099604	169.14115200819106	1143.893369013754	0.29563310703056805	0.20403882583677269	0.25008893711601066	0.2502391300166488	0.09949605540432505	2.1762103146152882	0.35195489032450317	0.09949605540432505	2.9208877939270557	0.35195489032450317	0.801	6.194974791922843E-5	8.450768735206207E-4	6.19194560134557E-5	2.6037797760690512E-15	8.238013473721797E-4	-111.53360664724023	21.073538481640206	33.53337296603398	66.14758556419984	251.95480612479685	29.059074328034654	1.0	1.0	6.0	8.0	3.0	
576	-11385.998433700945	-11472.82278099604	86.82434729509673	-11472.82278099604	169.14115200819106	1143.893369013754	0.29563310703056805	0.20403882583677269	0.25008893711601066	0.2502391300166488	0.09949605540432505	2.1762103146152882	0.35195489032450317	0.09949605540432505	2.9208877939270557	0.35195489032450317	0.801	6.194974791922843E-5	8.450768735206207E-4	6.19194560134557E-5	2.6037797760690512E-15	8.238013473721797E-4	-111.53360664724023	21.073538481640206	33.53337296603398	66.14758556419984	251.95480612479685	29.059074328034654	1.0	1.0	6.0	8.0	3.0	
577	-11399.565083771393	-11472.815885611099	73.25080183970606	-11472.815885611099	121.95527585563902	810.1112263862499	0.30740738244556903	0.20061229367665875	0.24629401934791395	0.24568630452985843	0.09020272917967205	2.3373685054559505	0.41347958157989245	0.09020272917967205	2.6552668730249205	0.41347958157989245	0.801	8.681825812769569E-5	0.0017838987621233357	8.676340591378316E-5	1.2947016697035423E-14	0.0013108804716391333	-101.0831352105152	153.26688437339115	105.00655887686408	167.78784736503343	299.38000811568065	10.438974291366609	4.0	3.0	5.0	3.0	4.0	
578	-11399.565083771393	-11472.815885611099	73.25080183970606	-11472.815885611099	121.95527585563902	810.1112263862499	0.30740738244556903	0.20061229367665875	0.24629401934791395	0.24568630452985843	0.09020272917967205	2.3373685054559505	0.41347958157989245	0.09020272917967205	2.6552668730249205	0.41347958157989245	0.801	8.681825812769569E-5	0.0017838987621233357	8.676340591378316E-5	1.2947016697035423E-14	0.0013108804716391333	-101.0831352105152	153.26688437339115	105.00655887686408	167.78784736503343	299.38000811568065	10.438974291366609	4.0	3.0	5.0	3.0	4.0	
579	-11399.565083771393	-11472.815885611099	73.25080183970606	-11472.815885611099	121.95527585563902	810.1112263862499	0.30740738244556903	0.20061229367665875	0.24629401934791395	0.24568630452985843	0.09020272917967205	2.3373685054559505	0.41347958157989245	0.09020272917967205	2.6552668730249205	0.41347958157989245	0.801	8.681825812769569E-5	0.0017838987621233357	8.676340591378316E-5	1.2947016697035423E-14	0.0013108804716391333	-101.0831352105152	153.26688437339115	105.00655887686408	167.78784736503343	299.38000811568065	10.438974291366609	4.0	3.0	5.0	3.0	4.0	
580	-11569.219736709047	-11472.809701929262	-96.41003477978539	-11472.809701929262	150.93860756631338	989.3124372378235	0.2945309275416536	0.20242915260812971	0.2501789319338958	0.2528609879163211	0.06036643655158515	2.258054748427466	0.4024922009178485	0.06036643655158515	2.8162279766336673	0.4024922009178485	0.801	6.478807485957342E-5	0.11331242905863724	6.299337674266452E-5	7.440400871577097E-11	0.1353635337864312	-95.50250369137332	26.709318428744552	72.63274563561536	230.06879166170896	509.0546835189639	14.009172872892146	5.0	2.0	6.0	2.0	4.0	
581	-11569.219736709047	-11472.809701929262	-96.41003477978539	-11472.809701929262	150.93860756631338	989.3124372378235	0.2945309275416536	0.20242915260812971	0.2501789319338958	0.2528609879163211	0.06036643655158515	2.258054748427466	0.4024922009178485	0.06036643655158515	2.8162279766336673	0.4024922009178485	0.801	6.478807485957342E-5	0.11331242905863724	6.299337674266452E-5	7.440400871577097E-11	0.1353635337864312	-95.50250369137332	26.709318428744552	72.63274563561536	230.06879166170896	509.0546835189639	14.009172872892146	5.0	2.0	6.0	2.0	4.0	
582	-11479.057726045266	-11472.763196831527	-6.294529213739345	-11472.763196831527	111.24351018463408	727.6632747536947	0.30527686638665	0.20061229367665875	0.24629401934791395	0.24781682058877744	0.08766129878728593	2.537435982611316	0.3134458430022096	0.08766129878728593	2.6603497338096926	0.3134458430022096	0.801	1.0035390807410948E-4	0.014150092408708986	1.00103478010484E-4	1.6491236655281515E-12	0.012858330190840516	-95.19660888499334	26.718205799093568	82.82234546749119	136.54324305220018	267.0561915288876	9.171350041642068	4.0	4.0	5.0	2.0	4.0	
583	-11525.922849211442	-11472.759449807725	-53.163399403717	-11472.759449807725	159.40996075518532	1056.1109968585783	0.29760240602935023	0.20242915260812971	0.24710745344619917	0.2528609879163211	0.06036643655158515	2.2963092360497064	0.356726908844448	0.06036643655158515	2.8695040731582275	0.356726908844448	0.801	6.664568853472106E-5	0.03625711101664242	6.688891803066595E-5	6.760666392477593E-12	0.038895614954506774	-103.63209792088193	43.52427537042043	40.47493161698791	93.57841377224491	202.23050832272838	10.716383786298541	3.0	3.0	2.0	7.0	4.0	
584	-11556.387878280142	-11472.751434310467	-83.63644396967594	-11472.751434310467	110.2770031746503	704.8963602658881	0.2865547404349594	0.20242915260812971	0.25809287615734	0.25292323079957113	0.058805934475710246	2.3651405511390404	0.3238717533756558	0.058805934475710246	2.8695040731582275	0.3238717533756558	0.801	1.0299511158870175E-4	0.12044527362715621	1.0722621237505817E-4	9.547561834717966E-11	0.09424856510180475	-94.05631549928692	27.08174044055698	80.89572578037837	64.61396015437883	308.19678699498604	3.7099882806170896	7.0	5.0	1.0	3.0	3.0	
585	-11560.682574886316	-11472.714751925774	-87.96782296054062	-11472.714751925774	140.9226588282696	909.7504027210446	0.3032044758606543	0.19135158717277267	0.25637968953899837	0.24906424742757483	0.07026140916818643	2.3886696551373485	0.3829831945179744	0.07026140916818643	2.70484113749033	0.3829831945179744	0.801	7.068569652826197E-5	0.1116093223067224	7.310131678386482E-5	3.5642458231635765E-11	0.08390480981198813	-103.24774114749289	40.970766216126016	91.13569938784866	185.5172962756631	344.7594979893269	15.865939830388388	5.0	4.0	3.0	3.0	4.0	
586	-11494.949465232829	-11472.708105216869	-22.241360015959224	-11472.708105216869	222.00016968609333	1426.150239875088	0.30114421381364437	0.19135158717277267	0.2502085209234455	0.25729567809013765	0.07026140916818643	2.3362640788149815	0.3010772535093873	0.07026140916818643	2.921058595829871	0.3010772535093873	0.801	5.272454219153524E-5	0.008207679728828394	5.265839632331714E-5	2.752166518183848E-13	0.0099555426411697	-116.00426664603529	225.2208565609834	353.70915516791683	288.52230161514933	941.3567433670933	14.521622368374134	4.0	4.0	6.0	1.0	4.0	
587	-11471.214335980247	-11472.691695932288	1.4773599520408078	-11472.691695932288	96.96383213022159	604.7151029806153	0.30158325666204033	0.19837000276690553	0.2574445586988153	0.2426021818722391	0.10172579851881093	2.225367819290485	0.370591795043004	0.10172579851881093	2.8299969935858846	0.370591795043004	0.801	1.132795670501249E-4	0.008400067510884707	1.1363700615073218E-4	1.2511155033100447E-12	0.009861918031561204	-97.69674209216804	75.59777033404556	123.74449940887528	439.11378014003094	62.495261537737946	9.130875193986055	7.0	7.0	2.0	2.0	1.0	
588	-11471.214335980247	-11472.691695932288	1.4773599520408078	-11472.691695932288	96.96383213022159	604.7151029806153	0.30158325666204033	0.19837000276690553	0.2574445586988153	0.2426021818722391	0.10172579851881093	2.225367819290485	0.370591795043004	0.10172579851881093	2.8299969935858846	0.370591795043004	0.801	1.132795670501249E-4	0.008400067510884707	1.1363700615073218E-4	1.2511155033100447E-12	0.009861918031561204	-97.69674209216804	75.59777033404556	123.74449940887528	439.11378014003094	62.495261537737946	9.130875193986055	7.0	7.0	2.0	2.0	1.0	
589	-11471.214335980247	-11472.691695932288	1.4773599520408078	-11472.691695932288	96.96383213022159	604.7151029806153	0.30158325666204033	0.19837000276690553	0.2574445586988153	0.2426021818722391	0.10172579851881093	2.225367819290485	0.370591795043004	0.10172579851881093	2.8299969935858846	0.370591795043004	0.801	1.132795670501249E-4	0.008400067510884707	1.1363700615073218E-4	1.2511155033100447E-12	0.009861918031561204	-97.69674209216804	75.59777033404556	123.74449940887528	439.11378014003094	62.495261537737946	9.130875193986055	7.0	7.0	2.0	2.0	1.0	
590	-11471.214335980247	-11472.691695932288	1.4773599520408078	-11472.691695932288	96.96383213022159	604.7151029806153	0.30158325666204033	0.19837000276690553	0.2574445586988153	0.2426021818722391	0.10172579851881093	2.225367819290485	0.370591795043004	0.10172579851881093	2.8299969935858846	0.370591795043004	0.801	1.132795670501249E-4	0.008400067510884707	1.1363700615073218E-4	1.2511155033100447E-12	0.009861918031561204	-97.69674209216804	75.59777033404556	123.74449940887528	439.11378014003094	62.495261537737946	9.130875193986055	7.0	7.0	2.0	2.0	1.0	
591	-11335.174869473261	-11472.638095693363	137.46322622010175	-11472.638095693363	164.5515352139018	1086.992436049279	0.292241781384161	0.20242915260812971	0.2527868423756002	0.2525422236321093	0.09556823915557122	2.174659603362846	0.35418232511073533	0.09556823915557122	2.925839268104541	0.35418232511073533	0.801	6.0252418691102186E-5	3.226234391848227E-4	6.024830795377298E-5	2.8735848197193244E-16	2.8135893029377333E-4	-99.53192120853632	56.77612189780828	35.66175674511003	75.32828947936136	317.1373165420996	15.882596109394767	1.0	4.0	2.0	8.0	4.0	
592	-11335.174869473261	-11472.638095693363	137.46322622010175	-11472.638095693363	164.5515352139018	1086.992436049279	0.292241781384161	0.20242915260812971	0.2527868423756002	0.2525422236321093	0.09556823915557122	2.174659603362846	0.35418232511073533	0.09556823915557122	2.925839268104541	0.35418232511073533	0.801	6.0252418691102186E-5	3.226234391848227E-4	6.024830795377298E-5	2.8735848197193244E-16	2.8135893029377333E-4	-99.53192120853632	56.77612189780828	35.66175674511003	75.32828947936136	317.1373165420996	15.882596109394767	1.0	4.0	2.0	8.0	4.0	
593	-11536.259984918659	-11472.601367714144	-63.658617204515686	-11472.601367714144	212.08960408951668	1395.2941046712028	0.30114421381364437	0.19135158717277267	0.2502085209234455	0.25729567809013765	0.07026140916818643	2.3362640788149815	0.3010772535093873	0.07026140916818643	2.921058595829871	0.3010772535093873	0.801	5.588942146342679E-5	0.03201940090978784	5.639795991377395E-5	4.006857255686877E-12	0.03599042970516755	-108.94054546330446	39.09627745323441	209.33731796709452	295.86555847038306	794.6506278801113	102.84722709125687	5.0	2.0	7.0	1.0	4.0	
594	-11536.259984918659	-11472.601367714144	-63.658617204515686	-11472.601367714144	212.08960408951668	1395.2941046712028	0.30114421381364437	0.19135158717277267	0.2502085209234455	0.25729567809013765	0.07026140916818643	2.3362640788149815	0.3010772535093873	0.07026140916818643	2.921058595829871	0.3010772535093873	0.801	5.588942146342679E-5	0.03201940090978784	5.639795991377395E-5	4.006857255686877E-12	0.03599042970516755	-108.94054546330446	39.09627745323441	209.33731796709452	295.86555847038306	794.6506278801113	102.84722709125687	5.0	2.0	7.0	1.0	4.0	
595	-11536.259984918659	-11472.601367714144	-63.658617204515686	-11472.601367714144	212.08960408951668	1395.2941046712028	0.30114421381364437	0.19135158717277267	0.2502085209234455	0.25729567809013765	0.07026140916818643	2.3362640788149815	0.3010772535093873	0.07026140916818643	2.921058595829871	0.3010772535093873	0.801	5.588942146342679E-5	0.03201940090978784	5.639795991377395E-5	4.006857255686877E-12	0.03599042970516755	-108.94054546330446	39.09627745323441	209.33731796709452	295.86555847038306	794.6506278801113	102.84722709125687	5.0	2.0	7.0	1.0	4.0	
596	-11536.259984918659	-11472.601367714144	-63.658617204515686	-11472.601367714144	212.08960408951668	1395.2941046712028	0.30114421381364437	0.19135158717277267	0.2502085209234455	0.25729567809013765	0.07026140916818643	2.3362640788149815	0.3010772535093873	0.07026140916818643	2.921058595829871	0.3010772535093873	0.801	5.588942146342679E-5	0.03201940090978784	5.639795991377395E-5	4.006857255686877E-12	0.03599042970516755	-108.94054546330446	39.09627745323441	209.33731796709452	295.86555847038306	794.6506278801113	102.84722709125687	5.0	2.0	7.0	1.0	4.0	
597	-11536.259984918659	-11472.601367714144	-63.658617204515686	-11472.601367714144	212.08960408951668	1395.2941046712028	0.30114421381364437	0.19135158717277267	0.2502085209234455	0.25729567809013765	0.07026140916818643	2.3362640788149815	0.3010772535093873	0.07026140916818643	2.921058595829871	0.3010772535093873	0.801	5.588942146342679E-5	0.03201940090978784	5.639795991377395E-5	4.006857255686877E-12	0.03599042970516755	-108.94054546330446	39.09627745323441	209.33731796709452	295.86555847038306	794.6506278801113	102.84722709125687	5.0	2.0	7.0	1.0	4.0	
598	-11421.724304636266	-11472.588037435513	50.86373279924709	-11472.588037435513	114.90357234888187	752.6759106675181	0.30191134364955874	0.20610833247266908	0.24276846161197035	0.24921186226580203	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	9.066944977967739E-5	0.003524073233508835	9.065677944195601E-5	8.725625226776217E-14	0.0032586609258696015	-95.08750253421034	23.91524351860764	16.58384720645286	66.10447509851416	182.61593636021274	20.943853902425058	1.0	3.0	4.0	7.0	4.0	
599	-11557.208138490105	-11472.571321032263	-84.63681745784265	-11472.571321032263	182.94172372275537	1174.0531144522527	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.07026140916818643	2.3886696551373485	0.3829831945179744	0.07026140916818643	2.70484113749033	0.3829831945179744	0.801	6.078222552097035E-5	0.07233095289626267	6.22843947130807E-5	1.8013498395641748E-11	0.06984315394812403	-109.87438029721237	56.13848620197997	117.22163402903372	266.72828371306684	83.86166248672527	129.5667947815086	5.0	2.0	8.0	3.0	1.0	
600	-11586.064348906475	-11472.52647608908	-113.53787281739412	-11472.52647608908	172.98914608335627	1122.3179507986913	0.3075541554799799	0.19135158717277267	0.25637968953899837	0.2447145678082493	0.07026140916818643	2.3886696551373485	0.3829831945179744	0.07026140916818643	2.70484113749033	0.3829831945179744	0.801	5.85718927207605E-5	0.13554380111348086	5.739692969316254E-5	7.34422416918802E-11	0.14789747998424213	-106.07170312406814	71.01533034718446	174.8337903077835	213.76914474642197	806.8108321965915	21.34069012837968	4.0	2.0	7.0	2.0	4.0	
601	-11543.156273099929	-11472.43610418701	-70.72016891291793	-11472.43610418701	139.95138973194722	937.059874989691	0.30879809688663523	0.20116374862202568	0.2468575010607461	0.24318065343059317	0.08624608544936381	2.089763226719277	0.4210610187348776	0.08624608544936381	2.8956225649122405	0.4210610187348776	0.801	7.698698150517737E-5	0.06664906659325102	7.66443282340723E-5	1.9186609047750233E-11	0.057162521677825116	-105.02488471828612	46.5935013128827	60.17484352967584	179.77701587189816	144.9812117724463	19.3263913326765	2.0	4.0	7.0	2.0	4.0	
602	-11168.41750940642	-11472.38398030755	303.9664709011307	-11472.38398030755	138.27097415851716	887.1165334839959	0.2998372443115462	0.20403882583677269	0.24588479983503253	0.2502391300166488	0.13256778244882267	2.2088615894076007	0.31391526627693256	0.13256778244882267	2.898172313140889	0.31391526627693256	0.801	7.801587034185229E-5	3.457823273808192E-6	7.801578991409723E-5	6.295119009258278E-20	3.2160245236488915E-6	-101.96968577951462	98.71221514579315	310.1653650160242	242.26413752028552	343.85639175879754	15.163709678120117	6.0	4.0	2.0	3.0	4.0	
603	-11168.41750940642	-11472.38398030755	303.9664709011307	-11472.38398030755	138.27097415851716	887.1165334839959	0.2998372443115462	0.20403882583677269	0.24588479983503253	0.2502391300166488	0.13256778244882267	2.2088615894076007	0.31391526627693256	0.13256778244882267	2.898172313140889	0.31391526627693256	0.801	7.801587034185229E-5	3.457823273808192E-6	7.801578991409723E-5	6.295119009258278E-20	3.2160245236488915E-6	-101.96968577951462	98.71221514579315	310.1653650160242	242.26413752028552	343.85639175879754	15.163709678120117	6.0	4.0	2.0	3.0	4.0	
604	-11314.707447746037	-11472.367073816646	157.65962607060916	-11472.367073816646	122.42557754400524	788.6348443318448	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	8.676133211633617E-5	1.828157392693467E-4	8.674817895943294E-5	1.8469576219713137E-16	1.5664310484207186E-4	-102.17851653458213	182.92863721012188	104.14372937516912	47.76918790531262	148.53881348413273	15.133937439776586	1.0	5.0	2.0	7.0	4.0	
605	-11314.707447746037	-11472.367073816646	157.65962607060916	-11472.367073816646	122.42557754400524	788.6348443318448	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	8.676133211633617E-5	1.828157392693467E-4	8.674817895943294E-5	1.8469576219713137E-16	1.5664310484207186E-4	-102.17851653458213	182.92863721012188	104.14372937516912	47.76918790531262	148.53881348413273	15.133937439776586	1.0	5.0	2.0	7.0	4.0	
