Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
450	-3533.5102689870732	-3420.9612991861627	-112.54896980091064	-3420.9612991861627	76.78635865232073	363.80470511382794	0.04709093982010387	2.5183124148136775	0.43459664536621934	0.04709093982010387	2.5183124148136775	0.43459664536621934	0.2791133536673817	2.534066315345129E-4	8.870027491632403E-9	0.338543687224702	2.5882578081613686E-4	-79.2534470227737	3.6831613808692905	5.58841899997612	38.921763788373156	142.4401430876859	31.409655933198096	4.0	4.0	4.0	3.0	4.0	
451	-3533.5102689870732	-3420.9612991861627	-112.54896980091064	-3420.9612991861627	76.78635865232073	363.80470511382794	0.04709093982010387	2.5183124148136775	0.43459664536621934	0.04709093982010387	2.5183124148136775	0.43459664536621934	0.2791133536673817	2.534066315345129E-4	8.870027491632403E-9	0.338543687224702	2.5882578081613686E-4	-79.2534470227737	3.6831613808692905	5.58841899997612	38.921763788373156	142.4401430876859	31.409655933198096	4.0	4.0	4.0	3.0	4.0	
452	-3533.5102689870732	-3420.9612991861627	-112.54896980091064	-3420.9612991861627	76.78635865232073	363.80470511382794	0.04709093982010387	2.5183124148136775	0.43459664536621934	0.04709093982010387	2.5183124148136775	0.43459664536621934	0.2791133536673817	2.534066315345129E-4	8.870027491632403E-9	0.338543687224702	2.5882578081613686E-4	-79.2534470227737	3.6831613808692905	5.58841899997612	38.921763788373156	142.4401430876859	31.409655933198096	4.0	4.0	4.0	3.0	4.0	
453	-3501.7650113989494	-3420.923354160786	-80.84165723816356	-3420.923354160786	70.39703225946765	295.3723250178647	0.13345933608135552	2.382054190639353	0.4844864732792919	0.13345933608135552	2.382054190639353	0.4844864732792919	0.20091045979148575	3.379236408697187E-4	3.4177044507616336E-9	0.16831014503285918	3.6322468937762274E-4	-78.46203037550173	46.70264424305234	6.91880100573472	10.741949282960258	26.72900726930736	66.22842476916026	1.0	3.0	3.0	1.0	11.0	
454	-3501.7650113989494	-3420.923354160786	-80.84165723816356	-3420.923354160786	70.39703225946765	295.3723250178647	0.13345933608135552	2.382054190639353	0.4844864732792919	0.13345933608135552	2.382054190639353	0.4844864732792919	0.20091045979148575	3.379236408697187E-4	3.4177044507616336E-9	0.16831014503285918	3.6322468937762274E-4	-78.46203037550173	46.70264424305234	6.91880100573472	10.741949282960258	26.72900726930736	66.22842476916026	1.0	3.0	3.0	1.0	11.0	
455	-3501.7650113989494	-3420.923354160786	-80.84165723816356	-3420.923354160786	70.39703225946765	295.3723250178647	0.13345933608135552	2.382054190639353	0.4844864732792919	0.13345933608135552	2.382054190639353	0.4844864732792919	0.20091045979148575	3.379236408697187E-4	3.4177044507616336E-9	0.16831014503285918	3.6322468937762274E-4	-78.46203037550173	46.70264424305234	6.91880100573472	10.741949282960258	26.72900726930736	66.22842476916026	1.0	3.0	3.0	1.0	11.0	
456	-3106.615678952553	-3420.9202885449085	314.30460959235535	-3420.9202885449085	61.15449399273715	303.7618648158437	0.25064043201394154	2.3459118648997745	0.40344770308628375	0.25064043201394154	2.3459118648997745	0.40344770308628375	6.612981765055462E-6	3.413005126480019E-4	3.2328317168108257E-18	5.2681049503860556E-6	3.413008736812114E-4	-79.06120233546494	12.338934003819872	50.30897395821074	45.25370954666782	49.974286282533306	12.388134602971581	8.0	4.0	2.0	3.0	2.0	
457	-3106.615678952553	-3420.9202885449085	314.30460959235535	-3420.9202885449085	61.15449399273715	303.7618648158437	0.25064043201394154	2.3459118648997745	0.40344770308628375	0.25064043201394154	2.3459118648997745	0.40344770308628375	6.612981765055462E-6	3.413005126480019E-4	3.2328317168108257E-18	5.2681049503860556E-6	3.413008736812114E-4	-79.06120233546494	12.338934003819872	50.30897395821074	45.25370954666782	49.974286282533306	12.388134602971581	8.0	4.0	2.0	3.0	2.0	
458	-3535.720665094165	-3420.9041548745013	-114.81651021966357	-3420.9041548745013	46.66128907221203	233.35612509270302	0.26303768485881357	2.3905045312447863	0.3464577838964009	0.26303768485881357	2.3905045312447863	0.3464577838964009	0.5275623306693525	4.430021733981656E-4	3.6232911637433466E-8	0.48934147458650856	3.7603918705024194E-4	-74.63147716642104	17.24242852031947	27.365064810845848	40.46579695853476	4.897465310245275	11.649727839508284	8.0	1.0	6.0	1.0	3.0	
459	-3498.1616745874553	-3420.8935877162526	-77.26808687120275	-3420.8935877162526	71.71964675885778	362.97147074376693	0.13345933608135552	2.382054190639353	0.4844864732792919	0.13345933608135552	2.382054190639353	0.4844864732792919	0.13638775605064268	2.489850212830394E-4	1.1553772742839794E-9	0.12990303422489288	2.751991633775091E-4	-83.00978669806143	7.52338149907607	21.06778125868002	5.067649131667846	28.89660506902206	98.15749897118098	1.0	3.0	3.0	1.0	11.0	
460	-3498.1616745874553	-3420.8935877162526	-77.26808687120275	-3420.8935877162526	71.71964675885778	362.97147074376693	0.13345933608135552	2.382054190639353	0.4844864732792919	0.13345933608135552	2.382054190639353	0.4844864732792919	0.13638775605064268	2.489850212830394E-4	1.1553772742839794E-9	0.12990303422489288	2.751991633775091E-4	-83.00978669806143	7.52338149907607	21.06778125868002	5.067649131667846	28.89660506902206	98.15749897118098	1.0	3.0	3.0	1.0	11.0	
461	-3498.1616745874553	-3420.8935877162526	-77.26808687120275	-3420.8935877162526	71.71964675885778	362.97147074376693	0.13345933608135552	2.382054190639353	0.4844864732792919	0.13345933608135552	2.382054190639353	0.4844864732792919	0.13638775605064268	2.489850212830394E-4	1.1553772742839794E-9	0.12990303422489288	2.751991633775091E-4	-83.00978669806143	7.52338149907607	21.06778125868002	5.067649131667846	28.89660506902206	98.15749897118098	1.0	3.0	3.0	1.0	11.0	
462	-3538.7300485041874	-3420.8670966247605	-117.8629518794267	-3420.8670966247605	67.28000817540848	424.6376220326892	0.19440099475064312	2.366510765054922	0.43908824019443515	0.19440099475064312	2.366510765054922	0.43908824019443515	0.2768388550592985	2.585112961017358E-4	4.07319003138155E-9	0.2889792603819917	2.0032377883597688E-4	-86.13588512084301	16.384132732460728	36.084094212098805	95.0014572995199	177.2503769194841	9.105441642387909	7.0	2.0	5.0	1.0	4.0	
463	-3538.7300485041874	-3420.8670966247605	-117.8629518794267	-3420.8670966247605	67.28000817540848	424.6376220326892	0.19440099475064312	2.366510765054922	0.43908824019443515	0.19440099475064312	2.366510765054922	0.43908824019443515	0.2768388550592985	2.585112961017358E-4	4.07319003138155E-9	0.2889792603819917	2.0032377883597688E-4	-86.13588512084301	16.384132732460728	36.084094212098805	95.0014572995199	177.2503769194841	9.105441642387909	7.0	2.0	5.0	1.0	4.0	
464	-3547.23732478191	-3420.839751153333	-126.39757362857681	-3420.839751153333	77.6424917727411	499.315816185631	0.09662750440697429	2.5714364050891803	0.33193609050384565	0.09662750440697429	2.5714364050891803	0.33193609050384565	0.28112515162232943	1.9765805349487075E-4	3.793430824179066E-9	0.3259617257002864	1.786766884011541E-4	-93.03179425556569	31.58200377342838	40.13076379659157	120.40460187032849	209.4879936538877	30.249765277522144	5.0	1.0	5.0	4.0	4.0	
465	-3547.23732478191	-3420.839751153333	-126.39757362857681	-3420.839751153333	77.6424917727411	499.315816185631	0.09662750440697429	2.5714364050891803	0.33193609050384565	0.09662750440697429	2.5714364050891803	0.33193609050384565	0.28112515162232943	1.9765805349487075E-4	3.793430824179066E-9	0.3259617257002864	1.786766884011541E-4	-93.03179425556569	31.58200377342838	40.13076379659157	120.40460187032849	209.4879936538877	30.249765277522144	5.0	1.0	5.0	4.0	4.0	
466	-3547.23732478191	-3420.839751153333	-126.39757362857681	-3420.839751153333	77.6424917727411	499.315816185631	0.09662750440697429	2.5714364050891803	0.33193609050384565	0.09662750440697429	2.5714364050891803	0.33193609050384565	0.28112515162232943	1.9765805349487075E-4	3.793430824179066E-9	0.3259617257002864	1.786766884011541E-4	-93.03179425556569	31.58200377342838	40.13076379659157	120.40460187032849	209.4879936538877	30.249765277522144	5.0	1.0	5.0	4.0	4.0	
467	-3157.917950669614	-3420.8384013565565	262.92045068694216	-3420.8384013565565	73.23218015485558	346.0567483309066	0.25064043201394154	2.3459118648997745	0.40344770308628375	0.25064043201394154	2.3459118648997745	0.40344770308628375	2.3278673902288356E-5	2.7993493713451584E-4	2.6948501576872852E-17	1.8544335427853303E-5	2.7993486031356764E-4	-81.44833780596646	11.22746221810644	30.463961551831442	96.3816597254025	69.6414907098384	7.305795890894331	5.0	4.0	3.0	5.0	2.0	
468	-3157.917950669614	-3420.8384013565565	262.92045068694216	-3420.8384013565565	73.23218015485558	346.0567483309066	0.25064043201394154	2.3459118648997745	0.40344770308628375	0.25064043201394154	2.3459118648997745	0.40344770308628375	2.3278673902288356E-5	2.7993493713451584E-4	2.6948501576872852E-17	1.8544335427853303E-5	2.7993486031356764E-4	-81.44833780596646	11.22746221810644	30.463961551831442	96.3816597254025	69.6414907098384	7.305795890894331	5.0	4.0	3.0	5.0	2.0	
469	-3157.917950669614	-3420.8384013565565	262.92045068694216	-3420.8384013565565	73.23218015485558	346.0567483309066	0.25064043201394154	2.3459118648997745	0.40344770308628375	0.25064043201394154	2.3459118648997745	0.40344770308628375	2.3278673902288356E-5	2.7993493713451584E-4	2.6948501576872852E-17	1.8544335427853303E-5	2.7993486031356764E-4	-81.44833780596646	11.22746221810644	30.463961551831442	96.3816597254025	69.6414907098384	7.305795890894331	5.0	4.0	3.0	5.0	2.0	
470	-3157.917950669614	-3420.8384013565565	262.92045068694216	-3420.8384013565565	73.23218015485558	346.0567483309066	0.25064043201394154	2.3459118648997745	0.40344770308628375	0.25064043201394154	2.3459118648997745	0.40344770308628375	2.3278673902288356E-5	2.7993493713451584E-4	2.6948501576872852E-17	1.8544335427853303E-5	2.7993486031356764E-4	-81.44833780596646	11.22746221810644	30.463961551831442	96.3816597254025	69.6414907098384	7.305795890894331	5.0	4.0	3.0	5.0	2.0	
471	-3157.917950669614	-3420.8384013565565	262.92045068694216	-3420.8384013565565	73.23218015485558	346.0567483309066	0.25064043201394154	2.3459118648997745	0.40344770308628375	0.25064043201394154	2.3459118648997745	0.40344770308628375	2.3278673902288356E-5	2.7993493713451584E-4	2.6948501576872852E-17	1.8544335427853303E-5	2.7993486031356764E-4	-81.44833780596646	11.22746221810644	30.463961551831442	96.3816597254025	69.6414907098384	7.305795890894331	5.0	4.0	3.0	5.0	2.0	
472	-3518.8023130043193	-3420.8243846701384	-97.97792833418107	-3420.8243846701384	34.044023070748814	209.30453143741192	0.28541227353249576	2.251683942396866	0.462903784070639	0.28541227353249576	2.251683942396866	0.462903784070639	0.35190548286818557	4.839267328957282E-4	2.8847285079524203E-8	0.3881687547562679	4.285133525367268E-4	-66.70607974710452	6.1880583231427915	13.388058588117373	39.03695100035234	33.27067252154703	0.8719720679170262	3.0	5.0	4.0	3.0	4.0	
473	-3518.8023130043193	-3420.8243846701384	-97.97792833418107	-3420.8243846701384	34.044023070748814	209.30453143741192	0.28541227353249576	2.251683942396866	0.462903784070639	0.28541227353249576	2.251683942396866	0.462903784070639	0.35190548286818557	4.839267328957282E-4	2.8847285079524203E-8	0.3881687547562679	4.285133525367268E-4	-66.70607974710452	6.1880583231427915	13.388058588117373	39.03695100035234	33.27067252154703	0.8719720679170262	3.0	5.0	4.0	3.0	4.0	
474	-3518.8023130043193	-3420.8243846701384	-97.97792833418107	-3420.8243846701384	34.044023070748814	209.30453143741192	0.28541227353249576	2.251683942396866	0.462903784070639	0.28541227353249576	2.251683942396866	0.462903784070639	0.35190548286818557	4.839267328957282E-4	2.8847285079524203E-8	0.3881687547562679	4.285133525367268E-4	-66.70607974710452	6.1880583231427915	13.388058588117373	39.03695100035234	33.27067252154703	0.8719720679170262	3.0	5.0	4.0	3.0	4.0	
475	-3524.098481542597	-3420.820119439012	-103.27836210358464	-3420.820119439012	48.403650002153185	276.44695085285116	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.37132454128663894	3.7708136780880943E-4	1.6077152439285717E-8	0.3565133507768809	3.717390921178362E-4	-78.12143228951356	12.137831347046458	12.14399947802176	27.75017871300231	50.05620611209336	14.242521885807836	2.0	4.0	2.0	7.0	4.0	
476	-3524.098481542597	-3420.820119439012	-103.27836210358464	-3420.820119439012	48.403650002153185	276.44695085285116	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.37132454128663894	3.7708136780880943E-4	1.6077152439285717E-8	0.3565133507768809	3.717390921178362E-4	-78.12143228951356	12.137831347046458	12.14399947802176	27.75017871300231	50.05620611209336	14.242521885807836	2.0	4.0	2.0	7.0	4.0	
477	-3524.098481542597	-3420.820119439012	-103.27836210358464	-3420.820119439012	48.403650002153185	276.44695085285116	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.37132454128663894	3.7708136780880943E-4	1.6077152439285717E-8	0.3565133507768809	3.717390921178362E-4	-78.12143228951356	12.137831347046458	12.14399947802176	27.75017871300231	50.05620611209336	14.242521885807836	2.0	4.0	2.0	7.0	4.0	
478	-3517.4314108648223	-3420.743478018846	-96.68793284597638	-3420.743478018846	57.55799709522735	301.62495328056616	0.07905218372601881	2.311576801639903	0.6093710146340787	0.07905218372601881	2.311576801639903	0.6093710146340787	0.16008980656066363	3.10263517095521E-4	3.1125069458164785E-9	0.19175952684354505	2.8474253742008857E-4	-89.76993315172766	33.71368895772739	12.288927876096242	47.09775458492651	21.69200588353561	35.653018229770595	2.0	4.0	1.0	5.0	7.0	
479	-3553.060536691185	-3420.662289046421	-132.3982476447641	-3420.662289046421	104.08338537153467	558.1612225825164	0.19440099475064312	2.3772759976381037	0.4283230076112533	0.19440099475064312	2.3772759976381037	0.4283230076112533	0.3786155713100658	1.8261877348193823E-4	4.405527337696266E-9	0.42701059158552235	1.4655533880484148E-4	-91.19269598568229	28.551666189828104	33.114422045691136	32.86297497807341	191.89838691493625	20.094883862433157	4.0	2.0	5.0	4.0	4.0	
480	-3517.8124573225327	-3420.6418445008894	-97.17061282164353	-3420.6418445008894	43.651343831926226	266.03060795469935	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.3176850191022753	3.465778494419682E-4	1.4645391549205792E-8	0.3521691204430728	3.557389038143621E-4	-73.47002230325123	3.7533581582151956	10.147231617440426	13.515159659702825	75.02133268326578	13.326627379734358	1.0	3.0	4.0	7.0	4.0	
481	-3517.8124573225327	-3420.6418445008894	-97.17061282164353	-3420.6418445008894	43.651343831926226	266.03060795469935	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.3176850191022753	3.465778494419682E-4	1.4645391549205792E-8	0.3521691204430728	3.557389038143621E-4	-73.47002230325123	3.7533581582151956	10.147231617440426	13.515159659702825	75.02133268326578	13.326627379734358	1.0	3.0	4.0	7.0	4.0	
482	-3517.8124573225327	-3420.6418445008894	-97.17061282164353	-3420.6418445008894	43.651343831926226	266.03060795469935	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.3176850191022753	3.465778494419682E-4	1.4645391549205792E-8	0.3521691204430728	3.557389038143621E-4	-73.47002230325123	3.7533581582151956	10.147231617440426	13.515159659702825	75.02133268326578	13.326627379734358	1.0	3.0	4.0	7.0	4.0	
483	-3544.9717069226813	-3420.63935142883	-124.33235549385127	-3420.63935142883	82.39687715439575	530.0173511905367	0.12339085695709147	2.30524651407522	0.5713626289676886	0.12339085695709147	2.30524651407522	0.5713626289676886	0.3527448123588094	1.9607374419538476E-4	5.318326182171083E-9	0.4082546003257838	1.71971095463475E-4	-90.6614470942988	40.815064231315475	39.75002893267611	85.49611093138266	6.155687429431133	3.7186587035756284	1.0	7.0	7.0	3.0	1.0	
484	-3544.9717069226813	-3420.63935142883	-124.33235549385127	-3420.63935142883	82.39687715439575	530.0173511905367	0.12339085695709147	2.30524651407522	0.5713626289676886	0.12339085695709147	2.30524651407522	0.5713626289676886	0.3527448123588094	1.9607374419538476E-4	5.318326182171083E-9	0.4082546003257838	1.71971095463475E-4	-90.6614470942988	40.815064231315475	39.75002893267611	85.49611093138266	6.155687429431133	3.7186587035756284	1.0	7.0	7.0	3.0	1.0	
485	-3529.4791863120654	-3420.6219741304367	-108.85721218162855	-3420.6219741304367	31.684689905466904	166.60392519420975	0.25762978488264365	2.2962404912913517	0.4461297238260053	0.25762978488264365	2.2962404912913517	0.4461297238260053	0.508702924832734	6.148408754988035E-4	6.395751162358888E-8	0.507887427949952	4.366331092992004E-4	-64.97898961043666	1.6325086264651356	6.801186878106055	13.626835823616151	37.18734667594869	3.382740180444983	2.0	6.0	4.0	3.0	4.0	
486	-3535.1528631156507	-3420.60030963704	-114.55255347861049	-3420.60030963704	43.49189103859149	237.78198352600805	0.26303768485881357	2.3905045312447863	0.3464577838964009	0.26303768485881357	2.3905045312447863	0.3464577838964009	0.512581724169082	4.049410052422306E-4	2.6085388635768448E-8	0.45745762313795096	3.414590981733398E-4	-74.10677740643564	8.95800627845876	37.54454992039252	66.10322797857722	22.147559352107162	7.778092514639868	7.0	2.0	6.0	1.0	3.0	
