#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_M_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_M_2019=2019,HRTV-26_T_M_2019=2019,HRTV-056F_T_M_2023=2023,HRTV-404_T_M_2021=2021,HRTV-100_T_M_2022=2022,HRTV-187_T_M_2022=2022,HRTV-432R_T_M_2023=2023,HRTV-504_T_M_2019=2019,HRTV-642T_T_M_2023=2023,KJ740147_H_M_TN_2013=2013,OQ688997.1_H_M_KY_2017=2017,MZ440343_T_M_NY_2018=2018,MZ440346_T_M_NY_2018=2018,NC_024494_H_M_MO_2009=2009,OQ689000.1_H_M_MO_2017=2017,JX005845_H_M_MO_2009=2009,OQ688982.1_T_M_MO_2012=2012,OQ688988.1_T_M_MO_2012=2012,OQ688985.1_T_M_KS_2015=2015,OQ688992.1_H_M_OK_2017=2017">
#                        <taxa id="TaxonSet.HRTV_M_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_M_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:HRTV_M_BEAST" name="distribution">
#            <parameter id="clockRate.c:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="10.0">0.0028166</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_M_BEAST" name="distribution" x="@popSize.t:HRTV_M_BEAST">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_M_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:HRTV_M_BEAST" name="distribution">
#            <parameter id="gammaShape.s:HRTV_M_BEAST" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">0.269</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_M_BEAST" id="treeLikelihood.HRTV_M_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_M_BEAST">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HRTV_M_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_M_BEAST" shape="@gammaShape.s:HRTV_M_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:HRTV_M_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TPM2uf.s:HRTV_M_BEAST" spec="substmodels.nucleotide.TPM2uf">
#                    <parameter dimension="3" id="TPM2ufrates.s:HRTV_M_BEAST" lower="0.0" name="rates" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#                    <frequencies id="TPM2ufFreqs.s:HRTV_M_BEAST" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="TPM2uffreqParameter.s:HRTV_M_BEAST" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:HRTV_M_BEAST" id="StrictClock.c:HRTV_M_BEAST" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	proportionInvariant	mutationRate	popSize	CoalescentConstant	gammaShape
24	-61371.34209668753	-61390.15205139629	-61371.34209668752	-18.809954708771624	-61371.34209668752	18.526869665846124	33.03156941128552	5.5814682342658815	0.24234024747557678	0.25261981445604287	0.20307145716044508	0.3019684809079355	1.3997607055239645	1.1170047493417468	1.3997607055239645	0.48323454513428726	1.1170047493417468	0.48323454513428726	0.0	2.8074908372018488	0.8262159155484402	-18.30182951193905	0.6990243374834344
25	-59606.4101394804	-59616.07845398567	-59606.41013948044	-9.668314505228588	-59606.41013948044	14.476520089266593	22.817902404520563	6.624036977193125	0.23602734839575176	0.25511278765553347	0.20689138304077956	0.3019684809079355	1.310954530419919	1.2222339098231512	1.310954530419919	0.46681155975692834	1.2222339098231512	0.46681155975692834	0.0	2.094048346997398	0.5701457157066736	-9.531153476978783	0.6990243374834344
26	-58335.272577150856	-58341.49075158012	-58335.27257715088	-6.2181744292423415	-58335.27257715088	14.437328572627665	21.911952760724077	4.872925924746346	0.24567948341734905	0.2644515656646086	0.1989744186030452	0.29089453231499723	1.378223455313302	1.088144530655964	1.378223455313302	0.5336320140307327	1.088144530655964	0.5336320140307327	0.0	2.966639699666698	0.6421371916250196	-5.962103395760451	0.6990243374834344
27	-57853.09018395464	-57879.321628944206	-57853.09018395465	-26.231444989559975	-57853.09018395465	16.69494062654514	34.46020562402215	7.7995136898248125	0.23602734839575176	0.25013945423925915	0.21304492693848173	0.3007882704265076	1.2466106353341209	1.2581841362429431	1.2466106353341209	0.4952052284229345	1.2581841362429431	0.4952052284229345	0.0	3.6871570894702033	1.6829106346422704	-25.2450755568767	0.46584461773034813
28	-57210.63775668521	-57251.905593829106	-57210.63775668521	-41.267837143899264	-57210.63775668521	16.832901757766003	48.0074423282145	9.731715317628748	0.2428818200858794	0.2508286089008699	0.2330678234371163	0.27322174757613443	1.4277729065610192	0.8604464144859616	1.4277729065610192	0.7117806789530184	0.8604464144859616	0.7117806789530184	0.0	2.966639699666698	2.6951928279121073	-39.868158744375435	0.40820864747678204
29	-56854.41321022651	-56879.65438666638	-56854.41321022651	-25.241176439871204	-56854.41321022651	16.235402605601255	34.581449587355195	6.800219401486132	0.2425636800328126	0.26574240442705516	0.22868143786009226	0.26301247768004	1.4227358086548567	0.9327048219481698	1.4227358086548567	0.6445593693969726	0.9327048219481698	0.6445593693969726	0.0	6.254589144402623	1.3539892634265955	-24.52991254745823	0.40820864747678204
30	-56272.843668498084	-56290.53529725457	-56272.843668498084	-17.691628756487752	-56272.843668498084	14.949192194855051	27.439257264008504	3.2258088180232387	0.24295691378410555	0.2644515656646086	0.2004447783731426	0.2921467421781434	1.406581905802888	1.0133446871444471	1.406581905802888	0.5800734070526633	1.0133446871444471	0.5800734070526633	0.0	2.966639699666698	1.1218011278721944	-16.877668875499822	0.6990243374834344
31	-51627.65255227343	-51638.74643512276	-51627.65255227344	-11.093882849321623	-51627.65255227344	14.421148497780665	24.335065245068854	9.731715317628748	0.2334889830184988	0.2589278680994477	0.23436140130591912	0.27322174757613443	1.4277729065610192	0.8604464144859616	1.4277729065610192	0.7117806789530184	0.8604464144859616	0.7117806789530184	0.0	5.150730679312202	0.6001096549438979	-11.196317084069255	0.40820864747678204
32	-50079.04582878343	-50095.81112236694	-50079.04582878343	-16.765293583505525	-50079.04582878343	14.41158813514552	26.663400395656627	2.829117655236464	0.2355096443154325	0.26008592835748023	0.221369227979042	0.2830351993480453	1.5255808277476908	0.8761234830276374	1.5255808277476908	0.5982956892246708	0.8761234830276374	0.5982956892246708	0.0	2.966639699666698	0.679260675761386	-16.453019559837276	0.6990243374834344
33	-49016.72597595533	-49051.13956082205	-49016.72597595533	-34.41358486672325	-49016.72597595533	20.128016053082998	46.739759146313936	3.038241514258134	0.23359950729746531	0.26349684644831384	0.21539086937484353	0.2875127768793774	1.397999632257307	1.0500552994086934	1.397999632257307	0.5519450683339985	1.0500552994086934	0.5519450683339985	0.0	1.7080241729546701	2.1126560535113668	-32.966614580234314	0.6990243374834344
34	-47995.08545195491	-47998.29499994807	-47995.08545195491	-3.2095479931590427	-47995.08545195491	14.034399583748266	20.27214243076577	8.658511410656597	0.24859438606343676	0.256471459491873	0.2073269285882492	0.2876072258564411	1.4450613666440113	1.0213066193252547	1.4450613666440113	0.5336320140307327	1.0213066193252547	0.5336320140307327	0.0	4.086161523709179	0.5030061657658793	-3.431439284331797	0.4652615598009168
35	-39826.46021670072	-39860.697216435416	-39826.46021670072	-34.23699973470032	-39826.46021670072	15.526002566425253	38.646376933399466	6.557598270985317	0.2428818200858794	0.25063285419246445	0.2352014099734181	0.27128391574823807	1.45096088719826	0.8372584338487208	1.45096088719826	0.7117806789530184	0.8372584338487208	0.7117806789530184	0.0	2.966639699666698	2.39981928649047	-32.953397650000255	0.40820864747678204
36	-39697.3570390833	-39719.41718365295	-39697.3570390833	-22.060144569655126	-39697.3570390833	16.38186280858034	31.191169064959226	8.63814081210815	0.2425636800328126	0.26008592835748023	0.22606647586146913	0.27128391574823807	1.446621940018678	0.9327048219481698	1.446621940018678	0.6206732380331513	0.9327048219481698	0.6206732380331513	0.0	2.966639699666698	1.5489738879166168	-21.214343218266837	0.40820864747678204
37	-38089.206778540036	-38130.49159565913	-38089.206778540036	-41.28481711909282	-38089.206778540036	18.204426540364736	50.08892634304483	4.87746381234535	0.2428818200858794	0.25063285419246445	0.2352014099734181	0.27128391574823807	1.387620806447203	0.8629133084117259	1.387620806447203	0.7494658851410703	0.8629133084117259	0.7494658851410703	0.0	2.966639699666698	1.568289538086424	-40.426622912342495	0.40820864747678204
38	-36710.10347949753	-36716.32321984411	-36710.10347949753	-6.219740346580516	-36710.10347949753	14.94747735431099	22.64142440495541	1.9871160626834792	0.24859438606343676	0.256471459491873	0.20427731194343585	0.29065684250125445	1.378223455313302	1.088144530655964	1.378223455313302	0.5336320140307327	1.088144530655964	0.5336320140307327	0.0	2.966639699666698	0.6474167637172101	-5.955481053012507	0.6990243374834344
39	-35062.74371631955	-35077.232150664306	-35062.74371631956	-14.488434344747512	-35062.74371631956	14.523823162821872	25.668210542369717	3.807567827033988	0.24405319634273973	0.2633304500110689	0.224576959551542	0.2680393940946494	1.4541006433423582	0.8468866891144253	1.4541006433423582	0.6990126675432157	0.8468866891144253	0.6990126675432157	0.0	6.254589144402623	0.7458641500126274	-14.373437497172866	0.40820864747678204
40	-34771.392171755964	-34786.26261276718	-34771.392171755964	-14.870441011222043	-34771.392171755964	14.475924749115235	26.305665413910393	7.0877083716325195	0.24162192903497914	0.2589278680994477	0.23436140130591912	0.2650888015596541	1.3572830226813482	0.9552713728539584	1.3572830226813482	0.6874456044646926	0.9552713728539584	0.6874456044646926	0.0	3.3396262366401555	0.6552138616826054	-14.8850259539981	0.40820864747678204
41	-33958.020866718674	-33975.14583859676	-33958.020866718674	-17.124971878087106	-33958.020866718674	14.270768013933028	26.82482395972	3.4121084826498853	0.2425636800328126	0.2633304500110689	0.22606647586146913	0.2680393940946494	1.4227358086548567	0.9327048219481698	1.4227358086548567	0.6445593693969726	0.9327048219481698	0.6445593693969726	0.0	6.254589144402623	0.8496538319794272	-16.87968949955434	0.40820864747678204
42	-33580.727709432766	-33605.89831436228	-33580.727709432766	-25.170604929513836	-33580.727709432766	14.931336921630283	31.683395109708282	5.9513778878822166	0.2428818200858794	0.25063285419246445	0.2352014099734181	0.27128391574823807	1.45096088719826	0.9327048219481698	1.45096088719826	0.6163342908535694	0.9327048219481698	0.6163342908535694	0.0	2.966639699666698	1.0960920985843825	-24.67064506548659	0.40820864747678204
43	-32569.965624567387	-32581.993956421134	-32569.965624567387	-12.028331853747746	-32569.965624567387	14.34161331419879	25.226100005310265	1.318988725522363	0.2355096443154325	0.26008592835748023	0.221369227979042	0.2830351993480453	1.477542207103803	0.9241621036715253	1.477542207103803	0.5982956892246708	0.9241621036715253	0.5982956892246708	0.0	2.966639699666698	0.6512880554744622	-11.758110769376371	0.6990243374834344
44	-30170.300676369767	-30186.67638579506	-30170.300676369774	-16.375709425287877	-30170.300676369774	18.381974249284028	31.93530485469059	8.470595882396502	0.24162192903497914	0.2589278680994477	0.23436140130591912	0.2650888015596541	1.2890013359955197	0.9552713728539584	1.2890013359955197	0.7557272911505212	0.9552713728539584	0.7557272911505212	0.0	1.9528008886336072	0.9789594370391078	-15.98876584817614	0.40820864747678204
45	-28873.865982745378	-28901.537250805304	-28873.865982745378	-27.671268059926707	-28873.865982745378	14.130902906840557	31.671340753621877	4.541589998759959	0.2428818200858794	0.25897305818406013	0.2352014099734181	0.2629437117566424	1.387620806447203	0.8629133084117259	1.387620806447203	0.7494658851410703	0.8629133084117259	0.7494658851410703	0.0	2.966639699666698	1.8869615431164048	-26.6280915261777	0.40820864747678204
46	-28206.393912389907	-28238.349007178724	-28206.3939123899	-31.955094788822453	-28206.3939123899	17.82611902547282	41.18209851752493	0.6487771507154746	0.24567948341734905	0.2644515656646086	0.1989744186030452	0.29089453231499723	1.397999632257307	1.088144530655964	1.397999632257307	0.5138558370867277	1.088144530655964	0.5138558370867277	0.0	2.966639699666698	1.9166128903028	-30.605510942824804	0.6990243374834344
47	-26860.775879288827	-26886.78181998166	-26860.775879288827	-26.005940692832493	-26860.775879288827	15.060501643267854	33.9834573909357	3.281937640657511	0.24118699910598396	0.2555427784622334	0.24209469261425082	0.26117552981753184	1.2913554601778179	0.8617914814883056	1.2913554601778179	0.8468530583338757	0.8617914814883056	0.8468530583338757	0.0	3.3396262366401555	1.140249871842612	-25.466484621140157	0.40820864747678204
48	-26733.523117189623	-26758.133696341054	-26733.523117189623	-24.61057915143249	-26733.523117189623	16.463966120139332	35.557036224056034	4.05566291222738	0.2430333459559207	0.2569361120610853	0.24056499089419325	0.2594655510888008	1.4556759011573863	0.7678485947884727	1.4556759011573863	0.7764755040541403	0.7678485947884727	0.7764755040541403	0.0	2.1501935409625643	1.373724229281656	-23.865998394030747	0.4270552902366179
49	-25153.59978609571	-25183.229221087342	-25153.59978609571	-29.629434991632706	-25153.59978609571	14.881672660710219	34.01546785216708	8.677753672526844	0.22807210718628518	0.2515745106017824	0.23756777283789057	0.2827856093740419	1.2699841503708027	0.8393567260598207	1.2699841503708027	0.8906591235693758	0.8393567260598207	0.8906591235693758	0.0	0.9418268704317669	1.5799333183471762	-28.746794709135727	0.42525763992643567
50	-24620.330958066847	-24651.099563255815	-24620.330958066857	-30.768605188956258	-24620.330958066857	16.81399410513046	38.672459032465255	2.5435628795577965	0.24162192903497914	0.2589278680994477	0.23436140130591912	0.2650888015596541	1.330862728127992	0.9816916674073147	1.330862728127992	0.6874456044646926	0.9816916674073147	0.6874456044646926	0.0	3.3396262366401555	2.170017110317218	-29.585661489019383	0.40820864747678204
51	-22519.28429660413	-22532.31241973241	-22519.28429660413	-13.028123128278756	-22519.28429660413	15.566281669764729	26.27658169657901	1.6932420834692006	0.2425636800328126	0.2633304500110689	0.22721059848464642	0.26689527147147213	1.328028872329709	1.014969630921803	1.328028872329709	0.6570014967484872	1.014969630921803	0.6570014967484872	0.0	6.254589144402623	0.5764581617732496	-13.170766995521628	0.40820864747678204
52	-21657.516287081366	-21664.975067895197	-21657.516287081366	-7.4587808138325835	-21657.516287081366	14.651471989973988	22.308531154290755	0.7157030074505547	0.24295691378410555	0.26002418135867744	0.20738014483434605	0.2896387600228711	1.5705496210630896	0.9027360246802903	1.5705496210630896	0.5267143542566185	0.9027360246802903	0.5267143542566185	0.0	2.8889970172296815	0.5665982688848448	-7.327861223208078	0.6990243374834344
53	-21085.77528071139	-21088.895270623143	-21085.77528071139	-3.119989911751871	-21085.77528071139	14.517846220680433	21.07106922913369	0.6677508776604983	0.23450189807302105	0.2681020344146561	0.21335312192186615	0.28404294559045673	1.3831744473323424	0.9241621036715253	1.3831744473323424	0.6926634489961314	0.9241621036715253	0.6926634489961314	0.0	2.966639699666698	0.425116225664566	-3.2763582495609294	0.6990243374834344
54	-19418.876552852416	-19431.183748816406	-19418.87655285242	-12.307195963986715	-19418.87655285242	15.387890823444037	25.6044253187293	0.32680679164111565	0.24295691378410555	0.25533677729017207	0.2079195038589759	0.29378680506674665	1.3667154208581096	0.9536219435577455	1.3667154208581096	0.6796626355841433	0.9536219435577455	0.6796626355841433	0.0	4.101118193527882	0.6907078395515176	-11.978209979300685	0.6990243374834344
55	-19227.004264333984	-19232.921732711493	-19227.004264333984	-5.917468377507662	-19227.004264333984	14.105742880227282	21.899580288867288	1.2327380760820115	0.24405319634273973	0.2633304500110689	0.22925108587820006	0.2633652677679913	1.4541006433423582	0.8468866891144253	1.4541006433423582	0.6990126675432157	0.8468866891144253	0.6990126675432157	0.0	6.254589144402623	0.4366607550061591	-6.337858419731406	0.40820864747678204
56	-18364.64656693994	-18375.95808190224	-18364.646566939944	-11.311514962296243	-18364.646566939944	14.385046995312015	23.259408410973094	3.206470806979441	0.23671295474056087	0.2644515656646086	0.2004447783731426	0.2983907012216881	1.406581905802888	1.0133446871444471	1.406581905802888	0.5800734070526633	1.0133446871444471	0.5800734070526633	0.0	2.966639699666698	0.7319149289699572	-11.252864540967712	0.3707414103572621
57	-17223.436286998338	-17246.03576916482	-17223.43628699834	-22.59948216648063	-17223.43628699834	14.934832959551423	30.555326774736898	0.250069416209637	0.23602734839575176	0.24627294428438717	0.21573122641192582	0.3019684809079355	1.2717767664222084	1.2222339098231512	1.2717767664222084	0.5059893237546391	1.2222339098231512	0.5059893237546391	0.0	2.094048346997398	0.9395115240147394	-21.872029875965854	0.7898474846039418
58	-16717.448709660683	-16728.726033112118	-16717.448709660683	-11.277323451436915	-16717.448709660683	14.322435664992554	23.63551841934725	6.097535037846068	0.25	0.25	0.25	0.25	1.2313754226922733	0.9281628638541807	1.2313754226922733	0.8404617134535459	0.9281628638541807	0.8404617134535459	0.0	1.0	0.8812118468359175	-11.0297312611702	0.37404941043019296
59	-16715.85306377705	-16756.804544418083	-16715.85306377705	-40.951480641034564	-16715.85306377705	20.2244813675632	53.706154561636296	7.691811232661742	0.24875371107850705	0.25137501056147765	0.2500567987556977	0.24981447960431766	1.3867076545894985	0.5481907180990846	1.3867076545894985	1.065101627311416	0.5481907180990846	1.065101627311416	0.0	2.1501935409625643	3.644449587528904	-39.389275291769486	0.269
60	-16252.715618727836	-16285.152252745558	-16252.715618727838	-32.43663401771941	-16252.715618727838	18.69562137797437	42.9617796473622	8.087524689258139	0.2430333459559207	0.25137501056147765	0.2500567987556977	0.255534844726904	1.3867076545894985	0.6329688869904793	1.3867076545894985	0.9803234584200214	0.6329688869904793	0.9803234584200214	0.0	2.1501935409625643	1.4838135093207285	-31.77301854844469	0.269
61	-16246.360611663591	-16271.526265314349	-16246.360611663591	-25.16565365075872	-16246.360611663591	14.570829698977379	32.953546874888204	3.3727914275526705	0.22490823172180102	0.2639197187714908	0.24559850507542985	0.2655735444312784	1.4364559975339501	0.7536481249885988	1.4364559975339501	0.8098958774774505	0.7536481249885988	0.8098958774774505	0.0	1.3604349172248726	1.3938911746288816	-24.485086430180708	0.34846797826778003
62	-16014.360362291669	-16044.12695943437	-16014.360362291665	-29.766597142705848	-16014.360362291665	15.76529411946295	37.03989390800462	8.978454983259471	0.24875371107850705	0.25137501056147765	0.2500567987556977	0.24981447960431766	1.385391483911744	0.5481907180990846	1.385391483911744	1.0664177979891705	0.5481907180990846	1.0664177979891705	0.0	2.1501935409625643	1.5815405251588683	-29.039197754762924	0.269
63	-15778.752463964105	-15804.61184104783	-15778.752463964105	-25.859377083725146	-15778.752463964105	14.829623307968845	32.13451847289062	5.1292164899661	0.24838145741110687	0.25216833972332	0.23436140130591912	0.2650888015596541	1.2699841503708027	0.9243527163424795	1.2699841503708027	0.805663133286717	0.9243527163424795	0.805663133286717	0.0	1.9528008886336072	1.4432058223212767	-25.186411035787124	0.30609914330641536
64	-15051.72222157603	-15066.048314552869	-15051.722221576027	-14.326092976842222	-15051.722221576027	14.947722054004645	25.48753256550429	9.719092729572315	0.22934807604506569	0.2488503355933495	0.23901597898754298	0.2827856093740419	1.2699841503708027	0.7738748642663373	1.2699841503708027	0.9561409853628592	0.7738748642663373	0.9561409853628592	0.0	1.7144655327694727	0.8683871143942608	-14.198210656260274	0.269
65	-14789.453101892728	-14803.876041851281	-14789.453101892728	-14.422939958552552	-14789.453101892728	15.389936209991808	27.2477629098248	7.107095210281392	0.25484255830026864	0.249833426632164	0.25	0.24532401506756735	1.4147889654157069	0.5909897897961967	1.4147889654157069	0.994221244788096	0.5909897897961967	0.994221244788096	0.0	2.1501935409625643	0.6583442990889424	-14.571967192162337	0.269
66	-14644.839651413457	-14670.797789880851	-14644.839651413455	-25.95813846739735	-14644.839651413455	17.741460749274555	37.00908464020025	4.04851761057514	0.2430333459559207	0.2608668184229821	0.24056499089419325	0.255534844726904	1.3461440407598069	0.7678485947884727	1.3461440407598069	0.8860073644517197	0.7678485947884727	0.8860073644517197	0.0	2.1501935409625643	1.373724229281656	-25.371613000232227	0.269
67	-14610.059413437057	-14649.530386405188	-14610.059413437059	-39.47097296812936	-14610.059413437059	16.73268126955298	45.94181850545996	6.475536851598101	0.25266141323483077	0.25137501056147765	0.2500567987556977	0.24590677744799397	1.292426719299401	0.6424716533891821	1.292426719299401	1.065101627311416	0.6424716533891821	1.065101627311416	0.0	1.0747862148169771	1.9765820940112642	-38.520603830194936	0.269
68	-14609.031240727178	-14634.421572882877	-14609.031240727178	-25.390332155699227	-14609.031240727178	16.471281751284728	34.16292695520262	0.5466184024177875	0.24118699910598396	0.2555427784622334	0.24209469261425082	0.26117552981753184	1.3033657542142836	0.8617914814883056	1.3033657542142836	0.8348427642974101	0.8617914814883056	0.8348427642974101	0.0	3.3396262366401555	1.8223484294709844	-24.381997493051337	0.40820864747678204
69	-14462.391463539358	-14481.761006202853	-14462.391463539358	-19.369542663495224	-14462.391463539358	16.94494062608944	30.82450779751935	7.090858007035009	0.24091685356733908	0.24612142331892423	0.26218507448489276	0.250776648628844	1.4288975338851038	0.5642870293312304	1.4288975338851038	1.0068154367836648	0.5642870293312304	1.0068154367836648	0.0	2.1501935409625643	1.3238709037089886	-18.819982715485825	0.269
70	-14420.240364599938	-14459.244269821625	-14420.240364599938	-39.00390522168634	-14420.240364599938	17.901441402243186	48.74181070858242	8.582755635300467	0.25188974951252047	0.23563310665127765	0.26579870266589767	0.24667844117030427	1.354322242818565	0.6329688869904793	1.354322242818565	1.0127088701909548	0.6329688869904793	1.0127088701909548	0.0	2.1501935409625643	2.1549467813393224	-38.007470939206435	0.22866825466332083
71	-14281.055627809925	-14285.594030370303	-14281.055627809925	-4.5384025603776035	-14281.055627809925	14.154341834695904	21.505941048842146	6.969478081851679	0.25484255830026864	0.2639197187714908	0.2312377229282406	0.25	1.3210860092561563	0.7982987183808431	1.3210860092561563	0.8806152723630002	0.7982987183808431	0.8806152723630002	0.0	2.1501935409625643	0.51367300231517	-4.935570958620588	0.269
72	-14265.2453658479	-14277.636733209803	-14265.245365847895	-12.391367361907516	-14265.245365847895	14.435736558209522	24.821864803195176	8.671736683960109	0.23176804702069076	0.2473862015461088	0.23901597898754298	0.28182977244565754	1.2033897924427688	0.8459767958578036	1.2033897924427688	0.9506334116994271	0.8459767958578036	0.9506334116994271	0.0	1.5845768171780763	0.7176510652020356	-12.45413917158153	0.269
73	-14089.756688673411	-14127.248132375176	-14089.756688673411	-37.49144370176559	-14089.756688673411	19.488450463964035	50.066091626120674	6.608600084959588	0.2430333459559207	0.242297142626135	0.25913466669104035	0.255534844726904	1.354322242818565	0.6329688869904793	1.354322242818565	1.0127088701909548	0.6329688869904793	1.0127088701909548	0.0	2.1501935409625643	2.0064534126448694	-36.56640675486534	0.22866825466332083
74	-14082.932368326334	-14101.723029785384	-14082.932368326332	-18.790661459051897	-14082.932368326332	14.631817628790582	27.717504319688416	5.913465146733239	0.25484255830026864	0.249833426632164	0.25	0.24532401506756735	1.363267058213238	0.6964889637902424	1.363267058213238	0.940243977996519	0.6964889637902424	0.940243977996519	0.0	1.130420337342161	0.8167522145018429	-18.72408097619829	0.269
75	-14026.069606547188	-14049.050935731899	-14026.069606547195	-22.981329184704173	-14026.069606547195	14.77422102472886	30.557277915633293	6.357565244923682	0.24414292175972518	0.2441027030397111	0.24737646808716324	0.26437790711340053	1.307456594134904	0.8895750274168532	1.307456594134904	0.8029683784482422	0.8895750274168532	0.8029683784482422	0.0	0.9418268704317669	0.9581060037132388	-22.755126040779167	0.269
76	-14000.622117482253	-14010.705514562811	-14000.622117482253	-10.08339708055747	-14000.622117482253	14.649051999409062	24.236013237197934	4.6423977656494975	0.2430333459559207	0.2608668184229821	0.24056499089419325	0.255534844726904	1.367195779269686	0.7363227868806024	1.367195779269686	0.8964814338497108	0.7363227868806024	0.8964814338497108	0.0	2.1501935409625643	0.6768373516899622	-10.20472136410323	0.269
77	-13935.103677062249	-13977.180643166452	-13935.103677062249	-42.076966104203194	-13935.103677062249	15.163847776777148	45.64560810620169	5.479609830853307	0.25188974951252047	0.23563310665127765	0.26579870266589767	0.24667844117030427	1.2585222332830925	0.7002262748353858	1.2585222332830925	1.0412514918815206	0.7002262748353858	1.0412514918815206	0.0	2.1501935409625643	3.627509107820776	-40.559751632996104	0.22866825466332083
78	-13877.417977030742	-13897.003902819586	-13877.417977030742	-19.585925788843323	-13877.417977030742	17.276738235905633	31.392369887776017	2.943574368143233	0.25222452315651916	0.2445276881865254	0.24086562155509922	0.26238216710185625	1.3722547448501499	0.6209318321770472	1.3722547448501499	1.006813422972802	0.6209318321770472	1.006813422972802	0.0	2.1501935409625643	0.8244104696676986	-19.49643493082594	0.28257758832137614
79	-13838.190645185163	-13821.543538266002	-13838.190645185152	16.647106919150897	-13838.190645185152	14.16575997984453	16.550120681446437	1.4486064523705489	0.25474147809334863	0.25	0.2452585219066514	0.25	1.178761941885034	0.9562888246528203	1.178761941885034	0.8649492334621457	0.9562888246528203	0.8649492334621457	0.0	1.0	0.23840466013679537	15.671764220473849	0.4584430977512755
80	-13781.998522276233	-13787.96198080939	-13781.998522276233	-5.963458533156377	-13781.998522276233	15.724104064581008	22.870624298196656	5.455491082304255	0.24557075871103767	0.2544292412889623	0.2515563345260548	0.24844366547394522	1.178761941885034	1.0136586250409692	1.178761941885034	0.8075794330739969	1.0136586250409692	0.8075794330739969	0.0	2.1501935409625643	0.2748668741628284	-6.985926925636601	0.269
81	-13750.592728351028	-13770.643711563864	-13750.592728351034	-20.050983212830126	-13750.592728351034	14.668290388439132	30.252396865847093	2.5077917385557513	0.245515290334316	0.2639197187714908	0.24056499089419325	0.25	1.3210860092561563	0.7982987183808431	1.3210860092561563	0.8806152723630002	0.7982987183808431	0.8806152723630002	0.0	2.1501935409625643	1.2440062592943024	-19.563646186938737	0.269
