Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	proportionInvariant	gammaShape	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
184	-6495.695659159018	-6326.6760973339315	-169.0195618250865	-6326.6760973339315	773.6089743733752	2796.3920575462976	0.0	0.4223728149693654	0.26299056258579007	0.20295846063943704	0.2847453015804773	0.24930567519429578	0.4339097896481533	2.4600659205235673	0.4339097896481533	0.10602428982827895	2.4600659205235673	0.10602428982827895	0.40470724272444714	3.1802637595224866E-5	3.003954813628358E-10	0.49075407391782155	3.556299481935588E-5	-125.41313441059971	70.51468270184563	209.5298724833294	408.42439654216645	472.53833906689715	622.5804210398492	7.0	4.0	5.0	1.0	2.0	
185	-6402.75134850465	-6326.664443785608	-76.086904719043	-6326.664443785608	438.0470721085066	1683.7489561497273	0.0	0.27488394496183566	0.24703602757281995	0.21837201846396487	0.2766902969562245	0.25790165700699097	0.4223119736533609	2.482901768346871	0.4223119736533609	0.09478625799976773	2.482901768346871	0.09478625799976773	0.06513255892332809	5.5545211022741366E-5	1.2336504139821745E-11	0.06220198815766775	5.6187608316835085E-5	-106.04245881360978	10.795020080236663	43.176281093589346	67.66083669810031	306.4724295575681	176.0449232426556	4.0	3.0	1.0	5.0	6.0	
186	-6351.681692959693	-6326.660342270377	-25.021350689315064	-6326.660342270377	531.2733027283784	1983.6571278022377	0.0	0.43144625536007036	0.24703602757281995	0.21837201846396487	0.28177181792224415	0.2528201360409713	0.4223119736533609	2.482901768346871	0.4223119736533609	0.09478625799976773	2.482901768346871	0.09478625799976773	0.018336256279262185	4.47239435637575E-5	5.815574354181274E-13	0.017006941499136282	4.4899794109757076E-5	-104.4568547068772	4.2725747747421154	12.543111393127864	106.31004862989853	168.8833891224572	196.05934175601072	2.0	4.0	2.0	1.0	10.0	
187	-6351.681692959693	-6326.660342270377	-25.021350689315064	-6326.660342270377	531.2733027283784	1983.6571278022377	0.0	0.43144625536007036	0.24703602757281995	0.21837201846396487	0.28177181792224415	0.2528201360409713	0.4223119736533609	2.482901768346871	0.4223119736533609	0.09478625799976773	2.482901768346871	0.09478625799976773	0.018336256279262185	4.47239435637575E-5	5.815574354181274E-13	0.017006941499136282	4.4899794109757076E-5	-104.4568547068772	4.2725747747421154	12.543111393127864	106.31004862989853	168.8833891224572	196.05934175601072	2.0	4.0	2.0	1.0	10.0	
188	-6493.168670755385	-6326.616305583126	-166.55236517225944	-6326.616305583126	459.746351843317	1768.6701428835713	0.0	0.6852329408851227	0.26881809313513105	0.1926003651734686	0.28646249258929335	0.2521190491021073	0.47017983187085505	2.411770562543283	0.47017983187085505	0.11804960558586183	2.411770562543283	0.11804960558586183	0.30608250342947363	5.8583875962140976E-5	8.128884995734016E-10	0.4347657551903371	6.097477735236217E-5	-116.22954169812617	43.90240167517458	94.12285808050463	381.7000082296477	592.0753992760257	1801.9098835723382	5.0	5.0	6.0	2.0	1.0	
189	-6493.168670755385	-6326.616305583126	-166.55236517225944	-6326.616305583126	459.746351843317	1768.6701428835713	0.0	0.6852329408851227	0.26881809313513105	0.1926003651734686	0.28646249258929335	0.2521190491021073	0.47017983187085505	2.411770562543283	0.47017983187085505	0.11804960558586183	2.411770562543283	0.11804960558586183	0.30608250342947363	5.8583875962140976E-5	8.128884995734016E-10	0.4347657551903371	6.097477735236217E-5	-116.22954169812617	43.90240167517458	94.12285808050463	381.7000082296477	592.0753992760257	1801.9098835723382	5.0	5.0	6.0	2.0	1.0	
190	-6466.49074872411	-6326.588338607358	-139.9024101167514	-6326.588338607358	308.5431557752938	1098.698164876497	0.0	0.5276311457540007	0.26961408437449946	0.20014883613137088	0.2907550968477975	0.23948198264633236	0.3662644847157175	2.5061153240712013	0.3662644847157175	0.12762019121308077	2.5061153240712013	0.12762019121308077	0.3893842983216837	8.392079087501521E-5	7.267008572144777E-10	0.3119133674585099	8.639350671842462E-5	-106.29724768522607	67.90004967550385	108.04445796130841	123.97973035437452	230.5167555816318	162.15225126095268	5.0	1.0	4.0	4.0	5.0	
191	-6450.127033593273	-6326.580295809166	-123.54673778410688	-6326.580295809166	368.17426494724464	1296.440793005764	0.0	0.5276311457540007	0.26961408437449946	0.20014883613137088	0.2907550968477975	0.23948198264633236	0.3662644847157175	2.506120342840838	0.3662644847157175	0.12761517244344395	2.506120342840838	0.12761517244344395	0.2530528726750666	7.224691109648267E-5	2.9538311864209546E-10	0.2150349187532239	8.017398726868502E-5	-102.33857593679365	19.202986420247424	82.95830416213944	146.02990650753028	388.3928515470945	322.4348459944953	7.0	1.0	6.0	3.0	2.0	
192	-6450.127033593273	-6326.580295809166	-123.54673778410688	-6326.580295809166	368.17426494724464	1296.440793005764	0.0	0.5276311457540007	0.26961408437449946	0.20014883613137088	0.2907550968477975	0.23948198264633236	0.3662644847157175	2.506120342840838	0.3662644847157175	0.12761517244344395	2.506120342840838	0.12761517244344395	0.2530528726750666	7.224691109648267E-5	2.9538311864209546E-10	0.2150349187532239	8.017398726868502E-5	-102.33857593679365	19.202986420247424	82.95830416213944	146.02990650753028	388.3928515470945	322.4348459944953	7.0	1.0	6.0	3.0	2.0	
193	-6423.381160876256	-6326.560197618724	-96.82096325753234	-6326.560197618724	556.9245595491384	2209.8471461017016	0.0	0.6852329408851227	0.27894997936817784	0.19472326264324813	0.28171428593594605	0.2446124720526283	0.4076057112779625	2.411770562543283	0.4076057112779625	0.18062372617875433	2.411770562543283	0.18062372617875433	0.07435590661989643	4.3747471878686E-5	1.2283109465637396E-11	0.0770355539022616	4.568422018145933E-5	-116.52414959581122	30.143209357574264	24.09501125416559	57.41583793728786	217.71331079898786	1096.5398760171518	2.0	1.0	3.0	7.0	6.0	
194	-6454.820887740259	-6326.553119785801	-128.2677679544587	-6326.553119785801	336.8108252554763	1310.0632150420258	0.0	0.19890279628686058	0.268205131218757	0.19542153448912009	0.2889216940042713	0.24745164028785188	0.4698643378899521	2.444835476781029	0.4698643378899521	0.08530018532901812	2.444835476781029	0.08530018532901812	0.20009121120334575	8.282865698191249E-5	3.948634048425301E-10	0.2388300557019501	8.190344488299353E-5	-108.1033693946966	28.223930714803846	42.19142915406986	195.7215945726948	336.66274437728447	179.1504111218738	3.0	3.0	1.0	9.0	3.0	
195	-6454.820887740259	-6326.553119785801	-128.2677679544587	-6326.553119785801	336.8108252554763	1310.0632150420258	0.0	0.19890279628686058	0.268205131218757	0.19542153448912009	0.2889216940042713	0.24745164028785188	0.4698643378899521	2.444835476781029	0.4698643378899521	0.08530018532901812	2.444835476781029	0.08530018532901812	0.20009121120334575	8.282865698191249E-5	3.948634048425301E-10	0.2388300557019501	8.190344488299353E-5	-108.1033693946966	28.223930714803846	42.19142915406986	195.7215945726948	336.66274437728447	179.1504111218738	3.0	3.0	1.0	9.0	3.0	
196	-6383.004668132784	-6326.5498058400935	-56.454862292690855	-6326.5498058400935	375.77355746261287	1381.8463068005508	0.0	0.3002809918941282	0.27769778870300865	0.19058701597237784	0.2801787850016984	0.25153641032291535	0.316475245074367	2.6084010578846044	0.316475245074367	0.07512369704102789	2.6084010578846044	0.07512369704102789	0.037824042205206077	7.624502026556501E-5	9.570918050240854E-12	0.041422218915906237	7.533535012671324E-5	-106.62939987412578	14.846886606275438	18.15084118119767	35.62238831179083	132.7482455785691	83.48450120358173	2.0	1.0	4.0	9.0	3.0	
197	-6383.004668132784	-6326.5498058400935	-56.454862292690855	-6326.5498058400935	375.77355746261287	1381.8463068005508	0.0	0.3002809918941282	0.27769778870300865	0.19058701597237784	0.2801787850016984	0.25153641032291535	0.316475245074367	2.6084010578846044	0.316475245074367	0.07512369704102789	2.6084010578846044	0.07512369704102789	0.037824042205206077	7.624502026556501E-5	9.570918050240854E-12	0.041422218915906237	7.533535012671324E-5	-106.62939987412578	14.846886606275438	18.15084118119767	35.62238831179083	132.7482455785691	83.48450120358173	2.0	1.0	4.0	9.0	3.0	
198	-6471.79584374151	-6326.527609782671	-145.2682339588389	-6326.527609782671	578.3321340266596	2080.9935758654265	0.0	0.18251615228489118	0.2497142749046957	0.21569377113208912	0.2840173852476319	0.25057456871558353	0.43239260165003107	2.4287115985960854	0.43239260165003107	0.1388957997538832	2.4287115985960854	0.1388957997538832	0.2751683641242934	5.426677925182033E-5	2.808170340975692E-10	0.2641129268775802	6.127420149572025E-5	-114.59742820197646	45.95243063656103	168.90031298901752	209.66949932607056	294.6299256095102	258.9168069399772	7.0	2.0	1.0	8.0	1.0	
199	-6471.79584374151	-6326.527609782671	-145.2682339588389	-6326.527609782671	578.3321340266596	2080.9935758654265	0.0	0.18251615228489118	0.2497142749046957	0.21569377113208912	0.2840173852476319	0.25057456871558353	0.43239260165003107	2.4287115985960854	0.43239260165003107	0.1388957997538832	2.4287115985960854	0.1388957997538832	0.2751683641242934	5.426677925182033E-5	2.808170340975692E-10	0.2641129268775802	6.127420149572025E-5	-114.59742820197646	45.95243063656103	168.90031298901752	209.66949932607056	294.6299256095102	258.9168069399772	7.0	2.0	1.0	8.0	1.0	
200	-6389.715186019384	-6326.479468554295	-63.23571746508985	-6326.479468554295	497.5968617642519	1789.925970340984	0.0	0.6852329408851227	0.27217980628374533	0.19472326264324813	0.28171428593594605	0.2513826451370608	0.45064397019579105	2.411770562543283	0.45064397019579105	0.13758546726092583	2.411770562543283	0.13758546726092583	0.037950872773734476	5.421045378584712E-5	4.479276978812854E-12	0.03969982406528037	5.339518735168388E-5	-109.33554577263229	62.055878121430666	54.054301740886785	164.3471030065317	394.7251833599495	208.05147458275374	5.0	2.0	2.0	6.0	4.0	
201	-6389.715186019384	-6326.479468554295	-63.23571746508985	-6326.479468554295	497.5968617642519	1789.925970340984	0.0	0.6852329408851227	0.27217980628374533	0.19472326264324813	0.28171428593594605	0.2513826451370608	0.45064397019579105	2.411770562543283	0.45064397019579105	0.13758546726092583	2.411770562543283	0.13758546726092583	0.037950872773734476	5.421045378584712E-5	4.479276978812854E-12	0.03969982406528037	5.339518735168388E-5	-109.33554577263229	62.055878121430666	54.054301740886785	164.3471030065317	394.7251833599495	208.05147458275374	5.0	2.0	2.0	6.0	4.0	
202	-6396.560352316068	-6326.470214030655	-70.09013828541279	-6326.470214030655	259.3329182392184	1041.6211100833386	0.0	0.3002809918941282	0.27769778870300865	0.18883272403058005	0.2801787850016984	0.2532907022647132	0.3296026696590172	2.5278901625280707	0.3296026696590172	0.14250716781291137	2.5278901625280707	0.14250716781291137	0.060515695091148194	9.42484837282372E-5	3.04998489733767E-11	0.05884670676160505	9.500668403111326E-5	-103.70570582243413	13.650195721122811	48.771002847526006	111.13936556971238	135.8694765062287	68.41781310356072	4.0	4.0	1.0	6.0	4.0	
203	-6396.560352316068	-6326.470214030655	-70.09013828541279	-6326.470214030655	259.3329182392184	1041.6211100833386	0.0	0.3002809918941282	0.27769778870300865	0.18883272403058005	0.2801787850016984	0.2532907022647132	0.3296026696590172	2.5278901625280707	0.3296026696590172	0.14250716781291137	2.5278901625280707	0.14250716781291137	0.060515695091148194	9.42484837282372E-5	3.04998489733767E-11	0.05884670676160505	9.500668403111326E-5	-103.70570582243413	13.650195721122811	48.771002847526006	111.13936556971238	135.8694765062287	68.41781310356072	4.0	4.0	1.0	6.0	4.0	
204	-6396.560352316068	-6326.470214030655	-70.09013828541279	-6326.470214030655	259.3329182392184	1041.6211100833386	0.0	0.3002809918941282	0.27769778870300865	0.18883272403058005	0.2801787850016984	0.2532907022647132	0.3296026696590172	2.5278901625280707	0.3296026696590172	0.14250716781291137	2.5278901625280707	0.14250716781291137	0.060515695091148194	9.42484837282372E-5	3.04998489733767E-11	0.05884670676160505	9.500668403111326E-5	-103.70570582243413	13.650195721122811	48.771002847526006	111.13936556971238	135.8694765062287	68.41781310356072	4.0	4.0	1.0	6.0	4.0	
205	-6396.560352316068	-6326.470214030655	-70.09013828541279	-6326.470214030655	259.3329182392184	1041.6211100833386	0.0	0.3002809918941282	0.27769778870300865	0.18883272403058005	0.2801787850016984	0.2532907022647132	0.3296026696590172	2.5278901625280707	0.3296026696590172	0.14250716781291137	2.5278901625280707	0.14250716781291137	0.060515695091148194	9.42484837282372E-5	3.04998489733767E-11	0.05884670676160505	9.500668403111326E-5	-103.70570582243413	13.650195721122811	48.771002847526006	111.13936556971238	135.8694765062287	68.41781310356072	4.0	4.0	1.0	6.0	4.0	
206	-6384.618421924994	-6326.43618837977	-58.18223354522416	-6326.43618837977	424.5646484436663	1686.0209406121917	0.0	0.6852329408851227	0.27815904507230527	0.18702497282758854	0.28171428593594605	0.2531016961641605	0.44222001812108447	2.4397303762930536	0.44222001812108447	0.11804960558586183	2.4397303762930536	0.11804960558586183	0.032005971851346085	5.9508805528380564E-5	3.1672995939380814E-12	0.030415276799221555	5.902705188192867E-5	-113.3435997915296	44.533045488220246	101.07735603037098	150.68479893327114	303.14007439077096	276.2144641584129	4.0	1.0	5.0	8.0	1.0	
207	-6429.2873262886915	-6326.414618903706	-102.87270738498607	-6326.414618903706	331.40128433414856	1280.043796245322	0.0	0.16358013216490735	0.2687961167390177	0.20265931419464517	0.2810929287784855	0.24745164028785188	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.12674958722408772	7.799552714251436E-5	1.3366567725231143E-10	0.14169489122365025	8.138078783756425E-5	-104.868258866989	12.368395659790274	37.89384132996997	46.69520001174951	218.26099811684753	209.56120106378273	2.0	3.0	1.0	10.0	3.0	
208	-6353.704105064133	-6326.410873781121	-27.293231283011604	-6326.410873781121	222.33409161460372	883.9640669147238	0.0	0.3958031800916448	0.2535633480326555	0.21328086276462596	0.2748604190739978	0.25829537012872095	0.4200239382486722	2.4871903355279574	0.4200239382486722	0.09278572622337036	2.4871903355279574	0.09278572622337036	0.025209914452364948	1.1324081063575211E-4	7.900143616026214E-12	0.02493429987846378	1.1352478344087267E-4	-92.20251191370369	6.749722215574576	12.781460677810363	89.44242561194055	205.6043667374736	23.260442195442955	6.0	1.0	6.0	3.0	3.0	
209	-6353.704105064133	-6326.410873781121	-27.293231283011604	-6326.410873781121	222.33409161460372	883.9640669147238	0.0	0.3958031800916448	0.2535633480326555	0.21328086276462596	0.2748604190739978	0.25829537012872095	0.4200239382486722	2.4871903355279574	0.4200239382486722	0.09278572622337036	2.4871903355279574	0.09278572622337036	0.025209914452364948	1.1324081063575211E-4	7.900143616026214E-12	0.02493429987846378	1.1352478344087267E-4	-92.20251191370369	6.749722215574576	12.781460677810363	89.44242561194055	205.6043667374736	23.260442195442955	6.0	1.0	6.0	3.0	3.0	
210	-6492.691209464142	-6326.243029258839	-166.4481802053037	-6326.243029258839	827.2186462148982	3113.0791308593984	0.0	0.5276311457540007	0.26299056258579007	0.20295846063943704	0.2847453015804773	0.24930567519429578	0.4339097896481533	2.380656168942	0.4339097896481533	0.1854340414098462	2.380656168942	0.1854340414098462	0.4348580132893477	3.3872965120356704E-5	3.8291132870629806E-10	0.5437287186727311	3.6225473186664994E-5	-123.8143941230816	46.61582771043876	107.71698117281694	210.09236587287646	459.8567749867332	97.58933282211915	3.0	3.0	4.0	6.0	3.0	
211	-6492.691209464142	-6326.243029258839	-166.4481802053037	-6326.243029258839	827.2186462148982	3113.0791308593984	0.0	0.5276311457540007	0.26299056258579007	0.20295846063943704	0.2847453015804773	0.24930567519429578	0.4339097896481533	2.380656168942	0.4339097896481533	0.1854340414098462	2.380656168942	0.1854340414098462	0.4348580132893477	3.3872965120356704E-5	3.8291132870629806E-10	0.5437287186727311	3.6225473186664994E-5	-123.8143941230816	46.61582771043876	107.71698117281694	210.09236587287646	459.8567749867332	97.58933282211915	3.0	3.0	4.0	6.0	3.0	
212	-6384.352856954398	-6326.205247119702	-58.14760983469573	-6326.205247119702	309.6455700241045	1187.4636228204022	0.0	0.6852329408851227	0.2698819190968547	0.20196360121846568	0.2770185477835941	0.2511359319010858	0.32805019857998424	2.5721043319423633	0.32805019857998424	0.09984546947765194	2.5721043319423633	0.09984546947765194	0.03933033103722836	8.286320369857391E-5	1.212238909576703E-11	0.04154084150282456	8.318682031768337E-5	-103.70320059729924	12.733663407126322	8.387244451953496	28.94300820268037	166.19710886139669	357.61282613765104	3.0	1.0	2.0	10.0	3.0	
213	-6384.352856954398	-6326.205247119702	-58.14760983469573	-6326.205247119702	309.6455700241045	1187.4636228204022	0.0	0.6852329408851227	0.2698819190968547	0.20196360121846568	0.2770185477835941	0.2511359319010858	0.32805019857998424	2.5721043319423633	0.32805019857998424	0.09984546947765194	2.5721043319423633	0.09984546947765194	0.03933033103722836	8.286320369857391E-5	1.212238909576703E-11	0.04154084150282456	8.318682031768337E-5	-103.70320059729924	12.733663407126322	8.387244451953496	28.94300820268037	166.19710886139669	357.61282613765104	3.0	1.0	2.0	10.0	3.0	
