Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	proportionInvariant	mutationRate	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
26	-3538.8956697926765	-3434.2853460550177	-104.6103237376587	-3434.2853460550177	76.26114566960477	372.53030502872423	2.9994268693795133E-4	0.04054647908437077	2.0959584150015322	0.8634951059140958	0.04054647908437077	2.0959584150015322	0.8634951059140958	0.7080927004716042	0.9723712225855506	-83.05632181246109	9.140890599713222	20.561186544496426	66.78233157333624	26.204160431304064	20.33485721481598	6.0	2.0	7.0	3.0	1.0	
27	-3541.311867972752	-3434.2275495176436	-107.0843184551088	-3434.2275495176436	69.44941266283321	341.7731047224899	3.924582699831588E-4	0.07166795537882716	2.1225888579971692	0.8057431866240037	0.07166795537882716	2.1225888579971692	0.8057431866240037	0.7080927004716042	0.6626480965975832	-85.5507921355483	8.499290379818424	26.013614487329694	51.35625432268593	27.224774204923765	43.51973953046415	6.0	2.0	4.0	1.0	6.0	
28	-3524.5483147497457	-3434.19492673364	-90.35338801610558	-3434.19492673364	43.46168305849099	204.0281249000892	7.816351028129858E-4	0.1734833307628258	2.3268131497483364	0.4997035194888377	0.1734833307628258	2.3268131497483364	0.4997035194888377	0.7080927004716042	0.5569062213243243	-71.36774186068838	3.905808679645829	3.1381621674876037	8.650986227104541	35.272044937145374	82.68756230392476	3.0	1.0	4.0	10.0	1.0	
29	-3527.8572966243933	-3434.099363308558	-93.75793331583499	-3434.099363308558	53.49035814483041	244.57179077352694	9.661447188139667E-4	0.18767289943684456	2.0990106384506153	0.7133164621125394	0.18767289943684456	2.0990106384506153	0.7133164621125394	0.7080927004716042	0.484162893949463	-73.49408791755783	4.313564119151635	13.921820281513401	42.331698715050024	44.09584355507277	26.038257156597965	5.0	3.0	5.0	4.0	2.0	
30	-3531.2427461007533	-3434.0376681734947	-97.2050779272584	-3434.0376681734947	59.36321318725408	286.95082589818736	5.124425789468742E-4	0.07407745317180155	2.150793257159659	0.7751292896685396	0.07407745317180155	2.150793257159659	0.7751292896685396	0.7080927004716042	0.6626480965975832	-72.13722869366809	4.0870365835136715	4.445422651058665	41.16978700762435	96.68645300169543	17.91930933181669	1.0	8.0	3.0	3.0	4.0	
31	-3535.650655883572	-3434.037511519007	-101.61314436456533	-3434.037511519007	61.0084145698264	323.1979620241508	5.124425789468742E-4	0.043463556216337434	2.150793257159659	0.8057431866240037	0.043463556216337434	2.150793257159659	0.8057431866240037	0.7080927004716042	0.6626480965975832	-78.61529014925672	15.160081717158594	8.1535727168914	36.11983288881331	91.07712810638756	26.02355248423376	1.0	7.0	1.0	6.0	4.0	
32	-3522.787437000029	-3434.0269423746836	-88.76049462534561	-3434.0269423746836	53.67718819843296	253.75539878735776	7.659837649775565E-4	0.1734833307628258	2.3515525248378872	0.4749641443992868	0.1734833307628258	2.3515525248378872	0.4749641443992868	0.7080927004716042	0.5569062213243243	-71.62410560596834	1.1372717973802118	3.339215470273029	16.619584587344487	28.75873346138462	12.813621003499879	2.0	6.0	1.0	9.0	1.0	
33	-3536.9386435842925	-3433.8938323735447	-103.04481121074792	-3433.8938323735447	73.54829353272686	341.2769969467591	0.0010909684066390279	0.3019845735394537	2.154745904326979	0.5432695221335666	0.3019845735394537	2.154745904326979	0.5432695221335666	0.7080927004716042	0.2525073020840185	-84.22492188718184	8.36261782078284	7.639602445269675	12.648377006110767	40.21707774476947	77.80785038712536	1.0	2.0	3.0	6.0	7.0	
34	-3524.6317000101176	-3433.8669377971833	-90.76476221293439	-3433.8669377971833	52.02374149492674	227.241356137981	9.661447188139667E-4	0.18767289943684456	2.0990106384506153	0.7133164621125394	0.18767289943684456	2.0990106384506153	0.7133164621125394	0.7080927004716042	0.484162893949463	-72.00239862758646	3.446544947902443	11.11586381009135	17.902820203282335	46.12900305136935	21.94641957962965	4.0	5.0	3.0	3.0	4.0	
35	-3527.548742218932	-3433.73142644446	-93.81731577447222	-3433.73142644446	66.86336211150284	290.7353546718912	6.102911018006626E-4	0.12378603962244178	2.3352000862333298	0.5410138741442282	0.12378603962244178	2.3352000862333298	0.5410138741442282	0.6609577561620315	0.6626480965975832	-77.1594723645357	6.4758516431016035	6.981771978368393	8.891507676349935	13.276345719787255	36.82866607366036	1.0	1.0	5.0	1.0	11.0	
36	-3527.9843506600764	-3433.3997595543187	-94.58459110575754	-3433.3997595543187	37.965947045197375	198.41462594096345	9.447053804421847E-4	0.08761006591767098	2.2216818062497987	0.6907081278325293	0.08761006591767098	2.2216818062497987	0.6907081278325293	0.7080927004716042	0.5259590614470614	-75.54738796171563	7.852766847447743	15.046464357469217	15.257224260445241	45.3671749896551	18.303437089395192	5.0	1.0	3.0	7.0	3.0	
37	-3516.33780645783	-3433.3357368348393	-83.0020696229907	-3433.3357368348393	44.6635021458249	205.5088656600753	8.442317502377959E-4	0.20664548521109183	2.246308922119238	0.5470455926696698	0.20664548521109183	2.246308922119238	0.5470455926696698	0.7304749278205906	0.484162893949463	-63.16724138782588	2.424808906490985	3.58169386186816	26.88119248043585	7.266790207483656	21.694884896506636	7.0	2.0	8.0	1.0	1.0	
38	-3536.5165834538784	-3433.2939435515614	-103.22263990231723	-3433.2939435515614	61.9132452662547	293.00654056639195	2.9994268693795133E-4	0.04054647908437077	2.1786366380589213	0.780816882856707	0.04054647908437077	2.1786366380589213	0.780816882856707	0.7080927004716042	0.9723712225855506	-81.49577482654442	4.359779210713664	22.045629123165817	39.70078782221268	19.16681323459487	33.391526118571804	4.0	1.0	12.0	1.0	1.0	
39	-3529.340059113943	-3433.2063754766796	-96.1336836372634	-3433.2063754766796	49.74356948138407	218.17112646767305	8.367724720545329E-4	0.1734833307628258	2.3268131497483364	0.4997035194888377	0.1734833307628258	2.3268131497483364	0.4997035194888377	0.7080927004716042	0.5569062213243243	-74.11183087878396	67.75368874949709	8.630807736353777	9.756243923884353	40.76513130628275	24.38712058828119	1.0	1.0	6.0	10.0	1.0	
40	-3522.1036529071343	-3433.1429630713906	-88.96068983574398	-3433.1429630713906	46.314709442364524	207.24477495092395	8.367724720545329E-4	0.1734833307628258	2.3268131497483364	0.4997035194888377	0.1734833307628258	2.3268131497483364	0.4997035194888377	0.7080927004716042	0.5569062213243243	-71.48952724939306	1.6624709279025254	5.581203510272082	4.182773460685123	25.0666450489816	14.25169753039451	2.0	1.0	3.0	10.0	3.0	
41	-3522.1036529071343	-3433.1429630713906	-88.96068983574398	-3433.1429630713906	46.314709442364524	207.24477495092395	8.367724720545329E-4	0.1734833307628258	2.3268131497483364	0.4997035194888377	0.1734833307628258	2.3268131497483364	0.4997035194888377	0.7080927004716042	0.5569062213243243	-71.48952724939306	1.6624709279025254	5.581203510272082	4.182773460685123	25.0666450489816	14.25169753039451	2.0	1.0	3.0	10.0	3.0	
42	-3520.1486310571845	-3433.1339422112696	-87.01468884591472	-3433.1339422112696	46.42145787312143	216.46834555472725	9.461896042241189E-4	0.25465876699967727	2.3427270589882028	0.40261417401211985	0.25465876699967727	2.3427270589882028	0.40261417401211985	0.7080927004716042	0.5758376861013201	-71.2534430504919	2.9168810426964478	5.2410969423559814	9.518301064867485	16.09284671985064	35.08870817347227	6.0	1.0	1.0	1.0	10.0	
43	-3527.1814769015364	-3433.0944085926594	-94.08706830887684	-3433.0944085926594	68.6134917073332	273.2218622265742	6.555154207594648E-4	0.1734833307628258	2.3185145918320216	0.5080020774051524	0.1734833307628258	2.3185145918320216	0.5080020774051524	0.7080927004716042	0.5569062213243243	-70.23317126222705	3.179148354644741	12.031841683843153	50.504258394972474	129.41635698495122	39.9552257017557	6.0	2.0	1.0	2.0	8.0	
44	-3527.1814769015364	-3433.0944085926594	-94.08706830887684	-3433.0944085926594	68.6134917073332	273.2218622265742	6.555154207594648E-4	0.1734833307628258	2.3185145918320216	0.5080020774051524	0.1734833307628258	2.3185145918320216	0.5080020774051524	0.7080927004716042	0.5569062213243243	-70.23317126222705	3.179148354644741	12.031841683843153	50.504258394972474	129.41635698495122	39.9552257017557	6.0	2.0	1.0	2.0	8.0	
45	-3532.4562142002496	-3433.0703263549963	-99.38588784525359	-3433.0703263549963	55.780498171129764	287.6340107278124	7.850594784817048E-4	0.09146198162153904	2.301992115865282	0.6065459025131783	0.09146198162153904	2.301992115865282	0.6065459025131783	0.7080927004716042	0.5259590614470614	-80.24178299329776	5.44848315125318	13.959954019749741	18.84010982121361	41.21329660349545	41.449688276037634	3.0	4.0	2.0	9.0	1.0	
46	-3540.885167142406	-3433.063563273891	-107.82160386851511	-3433.063563273891	71.779682806985	332.69836509710586	2.9454958539858043E-4	0.04054647908437077	2.1786366380589213	0.780816882856707	0.04054647908437077	2.1786366380589213	0.780816882856707	0.7080927004716042	0.9723712225855506	-86.24201282866177	13.029241837647056	33.696910178534786	48.18624994276454	22.862423580118016	33.39147311418533	3.0	6.0	7.0	2.0	1.0	
47	-3528.226474578665	-3433.043051600248	-95.1834229784174	-3433.043051600248	56.12285425156056	251.01585797557578	7.848637041391414E-4	0.25465876699967727	2.3427270589882028	0.40261417401211985	0.25465876699967727	2.3427270589882028	0.40261417401211985	0.7080927004716042	0.5758376861013201	-72.8544918843818	3.3668169397884116	5.972390941393834	5.483349737780748	52.47056856830248	38.971065458060956	2.0	5.0	2.0	2.0	8.0	
48	-3544.046785308213	-3433.0304556972646	-111.01632961094874	-3433.0304556972646	75.25192885299967	349.7586150105195	2.4501478291215416E-4	0.06572982315234462	2.2903214353866175	0.643948741461038	0.06572982315234462	2.2903214353866175	0.643948741461038	0.7080927004716042	0.9723712225855506	-87.30921487795638	15.98112097424484	49.45133359349986	72.39047005190228	50.66707675393263	41.84239612862442	7.0	4.0	4.0	3.0	1.0	
49	-3533.568625680883	-3432.9432271994124	-100.62539848147053	-3432.9432271994124	49.03784469651795	274.99898282750496	6.348313453546601E-4	0.09146198162153904	2.301992115865282	0.6065459025131783	0.09146198162153904	2.301992115865282	0.6065459025131783	0.7080927004716042	0.5259590614470614	-82.93274862439405	2.947074349898104	3.8897810908681407	12.15987122866762	44.2888463871977	19.404260809578556	2.0	6.0	2.0	7.0	2.0	
50	-3539.951628800352	-3432.8820581003547	-107.06957069999721	-3432.8820581003547	78.97142375295665	399.6889101847049	3.5686448454227434E-4	0.07166795537882716	2.1225888579971692	0.8057431866240037	0.07166795537882716	2.1225888579971692	0.8057431866240037	0.7080927004716042	0.6626480965975832	-80.3514661185308	9.855504692177359	28.92219676743773	135.33889628436938	177.53913283168671	31.269106596980297	8.0	1.0	1.0	7.0	2.0	
51	-3531.0174488778534	-3432.842246442712	-98.17520243514117	-3432.842246442712	64.23153547215676	273.7396601431295	5.410333140313404E-4	0.22245118479218035	2.259289157306991	0.5182596579008291	0.22245118479218035	2.259289157306991	0.5182596579008291	0.7080927004716042	0.5758376861013201	-71.1515905580353	2.87642059292643	21.985183869398355	26.116318619700735	135.74878147083862	23.03803732373422	7.0	5.0	2.0	1.0	4.0	
52	-3524.399496979636	-3432.74886052013	-91.65063645950569	-3432.74886052013	46.66354950980876	221.88319476438954	9.661447188139667E-4	0.17331678357106767	2.124593460007482	0.7020897564214496	0.17331678357106767	2.124593460007482	0.7020897564214496	0.7080927004716042	0.484162893949463	-68.5118608544334	4.705298244023347	3.25078415445835	27.16961266984613	69.3233914764873	30.96725301034431	1.0	8.0	5.0	2.0	3.0	
53	-3542.0528006422264	-3432.7285712320463	-109.32422941018027	-3432.7285712320463	78.55705091515208	336.2930132204097	3.366957412757016E-4	0.11164474101621448	2.1982884241845935	0.6900668347991911	0.11164474101621448	2.1982884241845935	0.6900668347991911	0.7080927004716042	0.9723712225855506	-84.61626227894837	18.010298107753602	40.90560676868569	83.90685108876269	124.25319054074588	23.29616241063833	8.0	3.0	2.0	2.0	4.0	
54	-3536.5707895524824	-3432.6735502528486	-103.89723929963381	-3432.6735502528486	67.1613893971589	335.73000440227753	2.58545660688165E-4	0.09632011063829893	2.3427366093528748	0.5609432800088261	0.09632011063829893	2.3427366093528748	0.5609432800088261	0.7080927004716042	0.9608664085348095	-83.06799344003124	4.653054960593389	4.358390910948338	14.153438894677233	58.57951998930124	74.90618888694898	4.0	1.0	2.0	8.0	4.0	
55	-3536.5707895524824	-3432.6735502528486	-103.89723929963381	-3432.6735502528486	67.1613893971589	335.73000440227753	2.58545660688165E-4	0.09632011063829893	2.3427366093528748	0.5609432800088261	0.09632011063829893	2.3427366093528748	0.5609432800088261	0.7080927004716042	0.9608664085348095	-83.06799344003124	4.653054960593389	4.358390910948338	14.153438894677233	58.57951998930124	74.90618888694898	4.0	1.0	2.0	8.0	4.0	
56	-3529.1901192961504	-3432.656831826268	-96.53328746988242	-3432.656831826268	41.06537337937478	217.72242052240608	7.65183629101152E-4	0.14380667578822412	2.337933666310947	0.5182596579008291	0.14380667578822412	2.337933666310947	0.5182596579008291	0.7080927004716042	0.5758376861013201	-75.67082175634437	17.242162248792752	44.67904583597246	69.10117662052406	15.42186241640327	9.064348839017011	8.0	3.0	4.0	3.0	1.0	
57	-3531.5565606842174	-3432.5750397783004	-98.98152090591701	-3432.5750397783004	59.227304518943434	290.2599738683087	3.853594356850492E-4	0.04054647908437077	2.182810974518001	0.7766425463976273	0.04054647908437077	2.182810974518001	0.7766425463976273	0.7080927004716042	0.9723712225855506	-76.15890957115438	2.718480170518298	9.282723599477821	36.430862229606866	104.67577636212428	17.115577000242016	4.0	2.0	7.0	2.0	4.0	
58	-3531.5565606842174	-3432.5750397783004	-98.98152090591701	-3432.5750397783004	59.227304518943434	290.2599738683087	3.853594356850492E-4	0.04054647908437077	2.182810974518001	0.7766425463976273	0.04054647908437077	2.182810974518001	0.7766425463976273	0.7080927004716042	0.9723712225855506	-76.15890957115438	2.718480170518298	9.282723599477821	36.430862229606866	104.67577636212428	17.115577000242016	4.0	2.0	7.0	2.0	4.0	
59	-3528.163569718694	-3432.559002978596	-95.60456674009802	-3432.559002978596	52.17863438215781	226.51746621571226	7.221399747567379E-4	0.13436502187748756	2.301992115865282	0.5636428622572298	0.13436502187748756	2.301992115865282	0.5636428622572298	0.7080927004716042	0.5259590614470614	-78.24420137358935	12.029233285713476	12.39608577137374	19.913745340285733	10.42519484137179	21.00398055364365	5.0	3.0	7.0	3.0	1.0	
60	-3528.163569718694	-3432.559002978596	-95.60456674009802	-3432.559002978596	52.17863438215781	226.51746621571226	7.221399747567379E-4	0.13436502187748756	2.301992115865282	0.5636428622572298	0.13436502187748756	2.301992115865282	0.5636428622572298	0.7080927004716042	0.5259590614470614	-78.24420137358935	12.029233285713476	12.39608577137374	19.913745340285733	10.42519484137179	21.00398055364365	5.0	3.0	7.0	3.0	1.0	
61	-3553.3683042499633	-3432.520359357223	-120.84794489274047	-3432.520359357223	80.32370633962165	404.0816754119147	4.930678034062998E-4	0.23951826065442902	2.261225939906773	0.4992557994387973	0.23951826065442902	2.261225939906773	0.4992557994387973	0.7080927004716042	0.5758376861013201	-95.49216483064578	61.7131614778753	74.10273726177002	13.96490223297513	62.84660331508179	43.39427530960464	1.0	2.0	1.0	12.0	3.0	
62	-3542.690461003809	-3432.4573916203535	-110.23306938345551	-3432.4573916203535	84.91053124659595	429.59715652357147	3.870509170476801E-4	0.24673842290260184	2.0895410084650607	0.6637205686323373	0.24673842290260184	2.0895410084650607	0.6637205686323373	0.7080927004716042	0.6626480965975832	-85.80395823787353	5.531840881214103	23.57310283956522	103.26754844848895	48.01962644930681	30.89844873537754	3.0	3.0	9.0	2.0	2.0	
63	-3542.690461003809	-3432.4573916203535	-110.23306938345551	-3432.4573916203535	84.91053124659595	429.59715652357147	3.870509170476801E-4	0.24673842290260184	2.0895410084650607	0.6637205686323373	0.24673842290260184	2.0895410084650607	0.6637205686323373	0.7080927004716042	0.6626480965975832	-85.80395823787353	5.531840881214103	23.57310283956522	103.26754844848895	48.01962644930681	30.89844873537754	3.0	3.0	9.0	2.0	2.0	
64	-3535.8865923443072	-3432.2383472724073	-103.64824507189995	-3432.2383472724073	78.61250199633925	403.87558242614585	2.4501478291215416E-4	0.049979934550094945	2.167660054910423	0.7823600105394821	0.049979934550094945	2.167660054910423	0.7823600105394821	0.7080927004716042	0.9723712225855506	-83.56140495682962	4.850789508699559	3.979041594274891	14.054154842745072	44.54563712364134	71.90548741747024	6.0	1.0	1.0	1.0	10.0	
65	-3537.2179632863827	-3432.1707332830283	-105.04723000335414	-3432.1707332830283	74.03223273112816	369.50089601227285	5.860917488380721E-4	0.18710101280513516	2.2216818062497987	0.5912171809450651	0.18710101280513516	2.2216818062497987	0.5912171809450651	0.7080927004716042	0.5259590614470614	-81.72040687222955	7.562068618923477	5.392034148357532	29.14428043149175	112.7989094073402	17.124725317634024	7.0	1.0	3.0	5.0	3.0	
66	-3529.1867703312605	-3432.1479793332605	-97.03879099799994	-3432.1479793332605	62.97797423694718	266.32074933039274	6.979354775816295E-4	0.2140615109583054	2.2954051787393737	0.49053331030232017	0.2140615109583054	2.2954051787393737	0.49053331030232017	0.7080927004716042	0.5758376861013201	-77.82129848551426	15.075016361280698	12.098674550239911	17.227147180345092	44.433026764756264	17.954609658285403	3.0	2.0	3.0	7.0	4.0	
67	-3529.578577002698	-3432.1440422180267	-97.43453478467099	-3432.1440422180267	53.934740730909354	238.55242596453311	0.0015872859703459446	0.08030438885297578	2.2204552073219284	0.6992404038250952	0.08030438885297578	2.2204552073219284	0.6992404038250952	0.7080927004716042	0.2525073020840185	-76.44769816252064	3.8656344853183082	16.855800045554666	34.48581737762613	33.908226310706716	80.71492810598936	5.0	2.0	1.0	10.0	1.0	
68	-3541.954732431815	-3432.1404694283756	-109.81426300343955	-3432.1404694283756	69.91846553814761	365.1945545167309	2.9994268693795133E-4	0.04054647908437077	2.1786366380589213	0.780816882856707	0.04054647908437077	2.1786366380589213	0.780816882856707	0.7080927004716042	0.9723712225855506	-83.63357813890514	12.790810677117122	69.91611583443053	58.891420972124166	104.53354500312984	5.779774403511454	7.0	2.0	4.0	5.0	1.0	
69	-3541.954732431815	-3432.1404694283756	-109.81426300343955	-3432.1404694283756	69.91846553814761	365.1945545167309	2.9994268693795133E-4	0.04054647908437077	2.1786366380589213	0.780816882856707	0.04054647908437077	2.1786366380589213	0.780816882856707	0.7080927004716042	0.9723712225855506	-83.63357813890514	12.790810677117122	69.91611583443053	58.891420972124166	104.53354500312984	5.779774403511454	7.0	2.0	4.0	5.0	1.0	
70	-3536.0627095062055	-3432.133528013574	-103.92918149263149	-3432.133528013574	79.68257605663003	328.2795666529133	2.4501478291215416E-4	0.049979934550094945	2.315895722930335	0.6341243425195701	0.049979934550094945	2.315895722930335	0.6341243425195701	0.7080927004716042	0.9723712225855506	-79.80177234031915	7.566085035773301	38.52268431412152	70.21095644930666	54.62404107123906	28.009478628862585	7.0	1.0	5.0	1.0	5.0	
71	-3539.464457613866	-3432.0375250420107	-107.42693257185577	-3432.0375250420107	61.6138460163009	332.0700978307519	3.9955792358382165E-4	0.25616177952126756	2.2408982052282753	0.5029400152504567	0.25616177952126756	2.2408982052282753	0.5029400152504567	0.7080927004716042	0.9608664085348095	-83.51835904946533	16.197903469557545	27.30733500068347	96.60875375112191	24.094691167802623	44.47448502121142	5.0	5.0	5.0	3.0	1.0	
72	-3536.170202669358	-3432.0265409873327	-104.14366168202528	-3432.0265409873327	77.01889702903247	368.9079179337992	6.33107552561915E-4	0.179182584869114	2.1407431555918173	0.6800742595390681	0.179182584869114	2.1407431555918173	0.6800742595390681	0.7304749278205906	0.484162893949463	-82.34691858539348	8.86752302265653	10.894158458852738	32.591809861214905	104.44274944860585	22.09646124086014	1.0	7.0	4.0	5.0	2.0	
73	-3512.5067894347058	-3431.9595451239697	-80.54724431073593	-3431.9595451239697	34.316222251226684	161.64260999412215	0.0013585341653885908	0.18099254333522696	2.4464068254393854	0.37260063122538817	0.18099254333522696	2.4464068254393854	0.37260063122538817	0.7080927004716042	0.484162893949463	-62.86667429796271	2.666958689268895	3.9705457894665277	12.487696282713133	46.352648134366405	16.610953619878575	2.0	6.0	1.0	7.0	3.0	
74	-3541.236268010143	-3431.9394112710083	-109.2968567391344	-3431.9394112710083	91.37624270941916	442.1410057064377	3.694147159179137E-4	0.1683797151145382	2.1802386024562965	0.6513816824291654	0.1683797151145382	2.1802386024562965	0.6513816824291654	0.7080927004716042	0.6626480965975832	-87.73652564688595	15.179694394119064	11.14013322445856	15.42054525898524	38.77252047144056	120.02030768031183	2.0	2.0	3.0	3.0	9.0	
75	-3540.9544754859244	-3431.9361910597727	-109.01828442615157	-3431.9361910597727	80.343703416212	367.1222115174182	4.75644969180251E-4	0.07166795537882716	2.1225888579971692	0.8057431866240037	0.07166795537882716	2.1225888579971692	0.8057431866240037	0.7080927004716042	0.6626480965975832	-84.50176108955023	13.893682248425101	35.310456868988716	40.67110551714609	117.6224696256962	122.6400421728598	8.0	1.0	1.0	3.0	6.0	
76	-3540.7839834821366	-3431.924027078703	-108.85995640343339	-3431.924027078703	60.08496123299595	310.1033462161481	3.185433959111181E-4	0.25616177952126756	2.2408982052282753	0.5029400152504567	0.25616177952126756	2.2408982052282753	0.5029400152504567	0.7080927004716042	0.9608664085348095	-89.068721494116	15.166115257147526	16.64579057782945	29.82930048311995	37.80465425414258	14.971137610645702	5.0	1.0	8.0	3.0	2.0	
77	-3539.314706302922	-3431.9042865732654	-107.41041972965667	-3431.9042865732654	82.57346644870734	383.9586315109231	3.554390380870082E-4	0.16566844905701922	2.2954051787393737	0.5389263722036063	0.16566844905701922	2.2954051787393737	0.5389263722036063	0.7080927004716042	0.5758376861013201	-85.1661411634989	10.120282722131787	10.518119084648841	44.63938545983299	61.57117412486863	75.88993862365338	1.0	7.0	1.0	8.0	2.0	
78	-3511.9807496681515	-3431.8605209400325	-80.12022872811903	-3431.8605209400325	37.04031932119918	174.3785226636194	0.0013585341653885908	0.08743123451809026	2.539968134256522	0.37260063122538817	0.08743123451809026	2.539968134256522	0.37260063122538817	0.7080927004716042	0.484162893949463	-65.89587804773566	3.4349850640182304	2.5372553559675146	5.616894465705837	17.639577518956067	15.201492473295069	1.0	7.0	1.0	7.0	3.0	
79	-3525.4392920965747	-3431.7087621262394	-93.73052997033518	-3431.7087621262394	42.261974284879884	221.5945089066935	7.65183629101152E-4	0.14380667578822412	2.337933666310947	0.5182596579008291	0.14380667578822412	2.337933666310947	0.5182596579008291	0.7080927004716042	0.5758376861013201	-73.34910796642572	9.625932947234414	6.919229582056116	45.87428936353085	13.759684566435853	5.142715133417732	2.0	5.0	10.0	1.0	1.0	
80	-3546.808101191864	-3431.7028900922687	-115.10521109959511	-3431.7028900922687	89.61671007935922	435.94178206814945	2.3774550381229747E-4	0.2278384213176438	2.2408982052282753	0.5312633734540805	0.2278384213176438	2.2408982052282753	0.5312633734540805	0.7080927004716042	0.9608664085348095	-88.52752354173373	15.203288800178196	50.2269497216637	76.61359269836143	176.08546244138685	109.33007985087825	8.0	3.0	5.0	1.0	2.0	
81	-3538.021249038732	-3431.6524172486675	-106.36883179006449	-3431.6524172486675	62.55507027201816	346.177244878596	3.4858018549996757E-4	0.0797762190507266	2.23128610100097	0.6889376799483033	0.0797762190507266	2.23128610100097	0.6889376799483033	0.7080927004716042	0.9723712225855506	-83.5081327026311	2.3075206209955317	6.534032174977629	21.985300349471956	87.63462197514652	139.63508548068265	1.0	6.0	1.0	6.0	5.0	
82	-3538.021249038732	-3431.6524172486675	-106.36883179006449	-3431.6524172486675	62.55507027201816	346.177244878596	3.4858018549996757E-4	0.0797762190507266	2.23128610100097	0.6889376799483033	0.0797762190507266	2.23128610100097	0.6889376799483033	0.7080927004716042	0.9723712225855506	-83.5081327026311	2.3075206209955317	6.534032174977629	21.985300349471956	87.63462197514652	139.63508548068265	1.0	6.0	1.0	6.0	5.0	
83	-3534.049601691894	-3431.621533860497	-102.42806783139719	-3431.621533860497	54.363968334236695	261.26347250395736	7.850594784817048E-4	0.09146198162153904	2.301992115865282	0.6065459025131783	0.09146198162153904	2.301992115865282	0.6065459025131783	0.7080927004716042	0.5259590614470614	-76.75030928771888	7.036847810198039	45.793452994418175	97.37139406111426	35.175044263019124	51.34608706715668	8.0	5.0	3.0	1.0	2.0	
84	-3532.400419612707	-3431.5298284111846	-100.87059120152276	-3431.5298284111846	55.07522779947885	259.09878308109944	8.515544057563617E-4	0.08761006591767098	2.2216818062497987	0.6907081278325293	0.08761006591767098	2.2216818062497987	0.6907081278325293	0.7080927004716042	0.5259590614470614	-80.19519937695429	15.835751323770692	4.998044114008593	27.042296194092014	28.030924005435793	22.16893644187412	4.0	3.0	3.0	4.0	5.0	
85	-3521.0656502042607	-3431.4823021611037	-89.58334804315707	-3431.4823021611037	44.743553457879926	209.5057450742504	9.661447188139667E-4	0.17331678357106767	2.124593460007482	0.7020897564214496	0.17331678357106767	2.124593460007482	0.7020897564214496	0.7080927004716042	0.484162893949463	-63.576739417773354	4.521314112818796	48.58674249534669	76.60275052058178	9.132970790276303	7.657666207444559	8.0	5.0	2.0	3.0	1.0	
86	-3547.0770332484217	-3431.473499012728	-115.60353423569354	-3431.473499012728	84.44493517844803	381.37462295591655	2.4501478291215416E-4	0.06572982315234462	2.341313650251502	0.5929565265961537	0.06572982315234462	2.341313650251502	0.5929565265961537	0.7080927004716042	0.9723712225855506	-89.8728208214591	14.341839901291474	29.03967455016304	56.676197820252895	163.90312643169966	173.5161293516283	6.0	5.0	1.0	3.0	4.0	
87	-3523.168913894207	-3431.384468910126	-91.78444498408076	-3431.384468910126	58.18865357565281	236.01894867805362	9.643910091497699E-4	0.20119962489325638	2.1692948126628893	0.6295055624438535	0.20119962489325638	2.1692948126628893	0.6295055624438535	0.7080927004716042	0.484162893949463	-74.13615084526086	7.249951680617126	13.145334416441287	18.42666936056334	27.77688028781175	24.310704582029057	7.0	1.0	4.0	2.0	5.0	
88	-3520.472325217243	-3431.3788653453507	-89.09345987189246	-3431.3788653453507	44.875211672573485	193.03441880351653	9.643910091497699E-4	0.12318685137216702	2.2473075861839784	0.6295055624438535	0.12318685137216702	2.2473075861839784	0.6295055624438535	0.7080927004716042	0.484162893949463	-68.96066798422132	3.1795431431319923	9.70714718987482	39.81206713065778	45.79726497769848	21.009132562475163	6.0	2.0	1.0	3.0	7.0	
89	-3540.375044931229	-3431.2791737963857	-109.09587113484295	-3431.2791737963857	63.78782387202147	339.3857149832507	3.185433959111181E-4	0.25616177952126756	2.2408982052282753	0.5029400152504567	0.25616177952126756	2.2408982052282753	0.5029400152504567	0.7080927004716042	0.9608664085348095	-85.4385378741639	10.567174200406809	27.90571447984122	91.7253996235347	61.70734210546414	25.37446660712064	6.0	2.0	5.0	4.0	2.0	
90	-3540.375044931229	-3431.2791737963857	-109.09587113484295	-3431.2791737963857	63.78782387202147	339.3857149832507	3.185433959111181E-4	0.25616177952126756	2.2408982052282753	0.5029400152504567	0.25616177952126756	2.2408982052282753	0.5029400152504567	0.7080927004716042	0.9608664085348095	-85.4385378741639	10.567174200406809	27.90571447984122	91.7253996235347	61.70734210546414	25.37446660712064	6.0	2.0	5.0	4.0	2.0	
91	-3532.2314903426563	-3431.2777227597257	-100.95376758293052	-3431.2777227597257	64.53575867524523	308.76469236635967	9.661447188139667E-4	0.13052846162916604	2.1469361389803363	0.722535399390497	0.13052846162916604	2.1469361389803363	0.722535399390497	0.7080927004716042	0.35575945783445806	-79.32382974201579	8.892178222570145	17.735182697013208	62.196311576277935	80.00910488975691	9.384773792835443	6.0	2.0	2.0	5.0	4.0	
